"","date","unique_users","tweet_count","freq","freq_hate","freq_upd","freq_upd_hate","freq_rt","freq_rt_hate","norm","norm_hate","norm_upd","norm_upd_hate","norm_rt","norm_rt_hate","election","date_num","slope_change","slope_change2","date_num2"
"399",2016-07-19,579328,4852936,5915,1484,4226,1172,2076,480,0.00975079827963938,0.00244635412459591,0.0583572691117985,0.0161842686699072,0.00342225819586329,0.00079127357129787,0,399,0,0,159201
"400",2016-07-20,571232,4666256,5728,1424,4035,1088,1920,405,0.0098202927571912,0.00244135769662016,0.056509439247101,0.0152372416111142,0.00329171824263392,0.000694346816805593,0,400,0,0,160000
"401",2016-07-21,569248,4717688,5769,1457,4113,1101,2012,448,0.0097827579950179,0.00247070175051847,0.0578025746247681,0.0154730451402552,0.00341184071519778,0.000759694155272667,0,401,0,0,160801
"402",2016-07-22,569312,4850672,5571,1411,3972,1111,1889,383,0.00918800529081331,0.00232710024507944,0.0558147377887696,0.0156118262042606,0.0031154446229306,0.000631665055893287,0,402,0,0,161604
"403",2016-07-23,516736,4285152,4877,1144,3512,928,1663,306,0.0091049278998738,0.00213574687665688,0.0543720584592519,0.0143671042853604,0.00310467399989545,0.000571274951273607,0,403,0,0,162409
"404",2016-07-24,507432,4213360,4817,1195,3416,938,1786,393,0.00914614464465415,0.00226897298118366,0.0538554919673966,0.0147881883680966,0.00339111777773558,0.000746197808874627,0,404,0,0,163216
"405",2016-07-25,552776,4667312,5950,1332,4255,1020,2244,409,0.0101985896807413,0.00228311284953738,0.0615800975440323,0.0147618565205436,0.00384632525102243,0.000701045912508099,0,405,0,0,164025
"406",2016-07-26,576944,5037992,6154,1476,4250,1112,2236,445,0.00977214731583536,0.00234379093892964,0.0589311960952883,0.0154191741312848,0.00355062096168473,0.000706630737007919,0,406,0,0,164836
"407",2016-07-27,575648,4965496,5725,1324,4024,1028,1977,423,0.00922365056783854,0.00213312023612545,0.0559230640947246,0.0142865084218133,0.00318518029216014,0.000681502915318027,0,407,0,0,165649
"408",2016-07-28,571776,5068488,6391,1693,4520,1328,2545,704,0.0100874264672226,0.00267219731012483,0.063241549138124,0.018580702932617,0.0040169770550902,0.00111117950757701,0,408,0,0,166464
"409",2016-07-29,567960,4876232,5546,1382,4079,1129,2029,495,0.00909882876778627,0.0022673244423153,0.0574547503345306,0.0159025283470667,0.00332879977818939,0.000812102459439994,0,409,0,0,167281
"410",2016-07-30,510536,4177136,4903,1210,3746,1047,1774,313,0.00939016589356918,0.0023173772651884,0.0586990927182412,0.0164062867261075,0.00339754319706134,0.000599453788433032,0,410,0,0,168100
"411",2016-07-31,506712,4216208,4711,1161,3544,932,1849,366,0.00893883793209443,0.00220292736980718,0.0559528884257724,0.0147144729155812,0.0035083658111744,0.00069446289177384,0,411,0,0,168921
"412",2016-08-01,554848,4726880,5732,1312,4122,1056,2130,459,0.00970111363097857,0.00222049216396439,0.0594324932233693,0.0152257915681412,0.00360491486985073,0.000776833767728396,0,412,0,0,169744
"413",2016-08-02,562720,4805608,5678,1242,4074,986,2129,375,0.00945228990795754,0.00206758437225841,0.0579186806937731,0.0140176286607904,0.00354419253505488,0.00062427064379783,0,413,0,0,170569
"414",2016-08-03,560208,4670688,5635,1256,4094,1015,2088,358,0.00965168300687179,0.00215128906062661,0.0584639990860538,0.0144946162853797,0.00357634678231558,0.000613185894669051,0,414,0,0,171396
"415",2016-08-04,557240,4641040,5912,1345,4238,1044,1771,352,0.0101908192991226,0.00231844586558185,0.0608427248582298,0.014988155911277,0.00305276403564718,0.000606760553669005,0,415,0,0,172225
"416",2016-08-05,548864,4409672,5024,1179,3600,940,1662,344,0.00911451010415287,0.00213893459649607,0.0524720149253731,0.013701026119403,0.00301519024544229,0.000624082698214289,0,416,0,0,173056
"417",2016-08-06,508072,4080480,4495,1020,3323,842,1465,313,0.00881268870328981,0.00199976473356076,0.0523232927616558,0.0132579634382528,0.00287221111241815,0.000613653295690703,0,417,0,0,173889
"418",2016-08-07,499136,4054024,4634,1037,3470,850,1554,331,0.00914449445785225,0.00204636183702909,0.0556161046287986,0.0136235414796769,0.0030665827336,0.000653178175560875,0,418,0,0,174724
"419",2016-08-08,549440,4500784,5236,1225,3736,942,1779,363,0.00930682298906146,0.00217739842658523,0.054397204426325,0.0137157833430402,0.00316211575583276,0.000645220921510564,0,419,0,0,175561
"420",2016-08-09,558856,4698160,5506,1382,3971,1066,1890,443,0.00937558533553561,0.00235326170245373,0.0568446970239203,0.0152597449074538,0.00321828119944829,0.000754337868442114,0,420,0,0,176400
"421",2016-08-10,565296,4801720,5622,1302,3956,1040,1910,407,0.00936664361936972,0.00216922269520089,0.0559848291868331,0.0147179530723727,0.00318219304749132,0.000678090350957573,0,421,0,0,177241
"422",2016-08-11,555456,4612960,5550,1227,3756,978,1751,346,0.00962505636294267,0.0021279178661857,0.0540960940200484,0.0140857241617698,0.00303666192639867,0.000600048558842912,0,422,0,0,178084
"423",2016-08-12,558568,4633696,5235,1130,3782,903,1650,310,0.00903814147496944,0.00195092643108223,0.0541670844015411,0.0129330717119491,0.00284869788609352,0.000535209905872116,0,423,0,0,178929
"424",2016-08-13,512768,4277296,4881,1151,3536,871,1674,350,0.00912913204978098,0.00215276193183731,0.0551672491263105,0.0135889915127309,0.00313095002076078,0.000654619179967905,0,424,0,0,179776
"425",2016-08-14,505216,4370360,5077,1147,3593,912,1542,313,0.00929351357782883,0.00209959820243641,0.0568944768178363,0.0144413478591335,0.00282265076561199,0.000572950512085961,0,425,0,0,180625
"426",2016-08-15,546320,4598072,5151,1210,3765,966,1658,348,0.0089620171236988,0.0021052301921327,0.0551325230634061,0.0141455557182604,0.00288468732112068,0.000605471162696017,0,426,0,0,181476
"427",2016-08-16,550840,4611984,5115,1179,3828,947,1603,332,0.00887253728547194,0.00204510683471582,0.0555950911335415,0.0137535400479268,0.00278058206619971,0.000575890983143046,0,427,0,0,182329
"428",2016-08-17,556864,4589728,5189,1255,3739,992,1726,348,0.00904454468761547,0.00218749346366495,0.053715090219515,0.0142512354901735,0.00300845714604438,0.000606571892713468,0,428,0,0,183184
"429",2016-08-18,551904,4472184,5032,1269,3606,1007,1696,381,0.00900141854628522,0.00227003182337757,0.0522699599930423,0.0145967414622833,0.00303386443849359,0.000681546197562533,0,429,0,0,184041
"430",2016-08-19,547480,4320136,4868,1119,3656,910,1661,320,0.00901453102402332,0.00207215698765039,0.0534229560897202,0.0132972893986995,0.00307582909426925,0.000592573937487153,0,430,0,0,184900
"431",2016-08-20,501840,3998472,4628,945,3379,766,1408,240,0.0092595371431887,0.00189072225590175,0.0538657739518572,0.0122110632871035,0.00281707612307902,0.000480183430070287,0,431,0,0,185761
"432",2016-08-21,499296,3914232,4334,1084,3205,901,1413,320,0.00885793177307835,0.00221550485510312,0.0513523040440941,0.0144363263474973,0.00288792284156892,0.000654023573462176,0,432,0,0,186624
"433",2016-08-22,532272,4023000,4823,1165,3477,938,1739,359,0.00959085259756401,0.00231667909520259,0.0522589954008477,0.0140980551297081,0.00345811583395476,0.000713895103156848,0,433,0,0,187489
"434",2016-08-23,535240,3987168,5357,1213,3834,947,1974,323,0.0107484811274569,0.0024338076549571,0.0573051341454301,0.0141543980270533,0.0039607059446705,0.000648079037552468,0,434,0,0,188356
"435",2016-08-24,541944,4065336,5356,1167,3731,922,2105,317,0.0105398422172239,0.00229648914628459,0.0550758011897908,0.0136102623149255,0.00414233903421513,0.000623810676411495,0,435,0,0,189225
"436",2016-08-25,542488,4120128,5155,1108,3695,905,1948,317,0.010009397766283,0.00215138947139506,0.0544896845644512,0.0133459173290469,0.00378240676017832,0.000615514857790826,0,436,0,0,190096
"437",2016-08-26,543704,4036344,5521,1174,4106,925,1853,364,0.0109425757566749,0.00232685816669739,0.060415225931757,0.0136103468063505,0.00367263047946359,0.000721444951173636,0,437,0,0,190969
"438",2016-08-27,499312,3731272,5827,989,4130,812,2526,279,0.0124933266725128,0.00212045650920115,0.0661710513666806,0.0130099016246355,0.00541584746434996,0.00059818742777262,0,438,0,0,191844
"439",2016-08-28,490600,3843440,5474,1006,4082,836,2291,335,0.0113939595778782,0.00209395749640947,0.0665633917651855,0.0136322869955157,0.00476864475573965,0.000697292009241721,0,439,0,0,192721
"440",2016-08-29,549560,4654000,6328,1421,4501,1112,2741,512,0.0108775247099269,0.00244262999570262,0.0655215081155834,0.0161874954509062,0.00471164589600344,0.000880103137086377,0,440,0,0,193600
"441",2016-08-30,544856,4260200,6432,1160,4533,947,2953,346,0.0120783061828083,0.00217830148819304,0.0665570352533513,0.0139045913048585,0.0055452795643397,0.00064973475423689,0,441,0,0,194481
"442",2016-08-31,554744,4329040,5969,1264,4224,986,2540,386,0.0110306211076821,0.00233585275257332,0.0609145840243428,0.0142191713655308,0.0046938813224179,0.000713322122225713,0,442,0,0,195364
"443",2016-09-01,557792,4377416,5664,1172,4141,924,2157,323,0.0103513122810352,0.00214190289431025,0.0593913143250531,0.0132522517354139,0.00394205165787305,0.000590302589472876,0,443,0,0,196249
"444",2016-09-02,546752,4228096,5784,1108,4056,885,2430,295,0.0109439331557278,0.00209645192540567,0.0593468336649889,0.0129491981739436,0.00459781424073626,0.00055817086461613,0,444,0,0,197136
"445",2016-09-03,511256,4117048,5188,1044,3763,824,1993,280,0.0100810095000107,0.00202863799499059,0.0588824385435085,0.0128937362104308,0.0038726777049964,0.000544079155744602,0,445,0,0,198025
"446",2016-09-04,490736,3989096,4238,909,3069,730,1591,263,0.0084991687339688,0.00182296941462427,0.0500309738841251,0.0119004923217371,0.00319069784231816,0.000527437795430343,0,446,0,0,198916
"447",2016-09-05,513712,4143776,5590,1288,3877,1026,2239,469,0.0107920891476759,0.00248662089842694,0.0603762419410097,0.0159778241504968,0.00432262747793317,0.000905454348883723,0,447,0,0,199809
"448",2016-09-06,538568,4246080,5382,1235,3871,951,2119,389,0.0101401763508931,0.00232685206119527,0.0575006313037537,0.0141263498759674,0.00399238827341925,0.000732911297008064,0,448,0,0,200704
"449",2016-09-07,546096,4133800,4898,1142,3535,861,1771,309,0.00947892979824858,0.00221007305626784,0.051785766605139,0.0126131669157071,0.00342735497605109,0.000597997000338671,0,449,0,0,201601
"450",2016-09-08,538256,3851448,4717,1050,3425,804,1691,307,0.00979787342319045,0.00218099790001059,0.0509051455069707,0.0119497042299575,0.00351244518944563,0.000637682243145954,0,450,0,0,202500
"451",2016-09-09,529744,3610288,4390,928,3277,736,1522,256,0.00972775579122774,0.00205634564333926,0.0494880546075085,0.0111148026216437,0.00337258412625253,0.000567267763679795,0,451,0,0,203401
"452",2016-09-10,484328,3187520,3533,770,2661,634,1234,228,0.00886708161831141,0.00193253689388616,0.0439536842800747,0.0104722419517352,0.00309707860656561,0.000572231703644212,0,452,0,0,204304
"453",2016-09-11,489944,3195496,3469,732,2710,626,1173,212,0.00868472374867626,0.00183257935544279,0.044249955096909,0.0102215763434188,0.00293663331138578,0.000530747026439714,0,453,0,0,205209
"454",2016-09-12,504456,2908144,3143,698,2535,577,1031,195,0.00864606429392767,0.00192012500068772,0.0402017222512964,0.00915045117909193,0.00283617317436826,0.000536424606209321,0,454,0,0,206116
"455",2016-09-13,504152,2763760,3667,639,2988,563,1414,194,0.0106145251396648,0.00184965409442209,0.0474142718862565,0.00893381361176788,0.00409297478797001,0.000561553825223608,0,455,0,0,207025
"456",2016-09-14,499072,2615552,3391,642,2718,550,1407,210,0.0103718067926006,0.00196363903298424,0.0435688638112336,0.0088163631700436,0.00430348928256827,0.000642311833219145,0,456,0,0,207936
"457",2016-09-15,501248,2604216,3286,677,2656,571,1219,209,0.0100944007716718,0.00207970460207602,0.0423901940755873,0.00911325331971399,0.00374469706045889,0.000642035837273099,0,457,0,0,208849
"458",2016-09-16,497968,2535048,2967,650,2471,562,1018,167,0.0093631363193123,0.00205124321117391,0.0396973299489124,0.00902869260675385,0.00321256244457699,0.000527011717332374,0,458,0,0,209764
"459",2016-09-17,454344,2347584,2446,518,1978,446,816,147,0.00833537798860445,0.00176521905073471,0.0348282358741394,0.00785308048527107,0.00278073116872495,0.000500940541424716,0,459,0,0,210681
"460",2016-09-18,453464,2481504,3396,608,2731,531,1502,167,0.0109481991566405,0.00196010161579429,0.0481802304041776,0.00936788807931831,0.00484222471533393,0.000538383174075077,0,460,0,0,211600
"461",2016-09-19,490864,2609192,3208,728,2628,639,1156,246,0.00983599520464573,0.00223210863746325,0.0428306007366603,0.0104142899051468,0.00354439228696087,0.000754256490131811,0,461,0,0,212521
"462",2016-09-20,502536,2695944,3675,790,2859,667,1456,279,0.0109052710293686,0.00234426234372821,0.0455131572663451,0.0106181447697279,0.00432056452211173,0.000827910372025532,0,462,0,0,213444
"463",2016-09-21,501224,2614520,3406,699,2737,609,1378,214,0.0104217982650735,0.00213882471734773,0.0436850589756277,0.00972020493831101,0.00421645273319768,0.000654804706026345,0,463,0,0,214369
"464",2016-09-22,500424,2688256,3305,681,2644,562,1229,176,0.00983537282163603,0.00202659270545662,0.0422681566032005,0.00898438124470449,0.00365738977240263,0.000523759641938863,0,464,0,0,215296
"465",2016-09-23,493944,2546600,3204,615,2600,535,1292,208,0.0100651849524857,0.00193198774837038,0.0421100367653013,0.00866494987286008,0.00405874499332443,0.000653420246603314,0,465,0,0,216225
"466",2016-09-24,451512,2344512,2845,480,2316,413,1140,130,0.00970777714082931,0.00163786749651953,0.0410354542071972,0.0073176349687273,0.00388993530423389,0.000443589113640706,0,466,0,0,217156
"467",2016-09-25,454920,2478048,2635,576,2223,510,988,178,0.00850669559266003,0.00185952814473327,0.0390925877077288,0.00896860986547085,0.00318960730381332,0.000574645850282158,0,467,0,0,218089
"468",2016-09-26,497744,2623168,3138,621,2571,533,1024,174,0.00957010759509113,0.00189389318564423,0.041322446880324,0.00856665273715002,0.00312294142045039,0.000530656061678093,0,468,0,0,219024
"469",2016-09-27,545936,3494264,3402,747,2819,631,1283,218,0.00778876467261775,0.00171023139636845,0.0413088713695378,0.00924650508484511,0.00293738538358865,0.000499103673906723,0,469,0,0,219961
"470",2016-09-28,500616,2653384,3317,754,2715,650,1206,240,0.010000814054807,0.00227332342397482,0.0433865477731435,0.010387202965946,0.00363611147123824,0.000723604272883231,0,470,0,0,220900
"471",2016-09-29,501456,2705440,3513,807,2827,688,1338,272,0.0103879590750488,0.00238630315216748,0.0451006668581092,0.0109760377779905,0.00395647288426282,0.000804305399491395,0,471,0,0,221841
"472",2016-09-30,492448,2577288,3209,679,2643,592,1063,234,0.00996085808027663,0.00210764183125828,0.0429365130937683,0.00961725908116187,0.00329959243980494,0.00072634490208312,0,472,0,0,222784
"473",2016-10-01,460072,2421456,2733,580,2299,520,964,186,0.00902927825242334,0.00191620248313411,0.039976351527587,0.00904206298144638,0.00318486067886429,0.000614506313556802,0,473,0,0,223729
"474",2016-10-02,459376,2600856,3031,734,2487,629,1047,308,0.00932308439990526,0.00225771822815258,0.0433109261258751,0.0109539897600223,0.00322047818102963,0.000947380400914161,0,474,0,0,224676
"475",2016-10-03,497056,2691512,3670,839,3003,707,1493,339,0.010908366747018,0.00249376558603491,0.0483325822442542,0.0113789995493466,0.00443765437419562,0.00100761207826679,0,475,0,0,225625
"476",2016-10-04,502608,2755176,3549,820,2922,704,1246,304,0.0103049678133085,0.00238097312113636,0.0465094069334352,0.0112055518415942,0.00361791769382428,0.000882702230274944,0,476,0,0,226576
"477",2016-10-05,517680,2963864,3929,891,3080,767,1415,381,0.0106050749966935,0.00240496864903383,0.047596971101839,0.0118528820893216,0.00381933853915024,0.00102838726743197,0,477,0,0,227529
"478",2016-10-06,505560,2759712,3507,845,2933,761,1312,323,0.010166278220336,0.00244953096555003,0.0464118996756073,0.0120420919376533,0.0038032954163333,0.000936329588014981,0,478,0,0,228484
"479",2016-10-07,499552,2674152,3588,768,2883,680,1182,243,0.0107338700268347,0.00229755077497465,0.0461693677535071,0.0108897572224713,0.00353607423960942,0.000726959424894322,0,479,0,0,229441
"480",2016-10-08,467656,2627920,4152,1151,3191,966,942,177,0.0126396541751651,0.00350391183902097,0.0545871324221222,0.016524967069812,0.00286766720448111,0.000538829188103139,0,480,0,0,230400
"481",2016-10-09,462760,2643352,3724,815,3094,688,1079,185,0.0112705383165012,0.00246656517936317,0.0534877690379462,0.0118938542657101,0.00326555070985627,0.000559895163413726,0,481,0,0,231361
"482",2016-10-10,533320,3482320,5224,1399,4216,1191,1649,267,0.0120011946058949,0.00321394932114223,0.063241581039526,0.0178654466361659,0.00378827907831561,0.000613384180661168,0,482,0,0,232324
"483",2016-10-11,509616,2845280,3988,787,3198,665,1397,216,0.011212956194118,0.00221278749367373,0.0502025054158425,0.010439232677153,0.00392790867682618,0.000607321599280211,0,483,0,0,233289
"484",2016-10-12,506888,2813800,3853,734,3126,643,1492,204,0.010954580993674,0.00208685763025091,0.0493363425450987,0.0101481984185856,0.0042419503873765,0.000579998578434857,0,484,0,0,234256
"485",2016-10-13,510272,2879720,4104,740,3357,643,1490,231,0.0114011084410984,0.0020557554206659,0.0526307537940549,0.0100808980308541,0.00413929131998944,0.000641729056991652,0,485,0,0,235225
"486",2016-10-14,500976,2843984,3715,740,2854,644,1222,215,0.0104501291146504,0.00208158695688865,0.0455750375267478,0.0102839257768835,0.00343743143421341,0.000604785399636566,0,486,0,0,236196
"487",2016-10-15,457600,2495920,3216,562,2685,495,853,137,0.010308022693035,0.00180133978653162,0.0469405594405594,0.00865384615384615,0.00273406198916632,0.000439116638353793,0,487,0,0,237169
"488",2016-10-16,457088,2631176,3512,613,2898,561,1269,162,0.0106781150329738,0.00186380538588069,0.0507210865303837,0.00981867824138897,0.00385835079067307,0.000492555420085924,0,488,0,0,238144
"489",2016-10-17,493296,2775840,3492,744,2831,628,1260,221,0.0100639806328895,0.00214421580494553,0.045911582498135,0.0101845545068275,0.00363133321805291,0.000636924318404519,0,489,0,0,239121
"490",2016-10-18,502416,2850976,3556,699,2795,593,1100,191,0.00997833724310552,0.001961433558192,0.0445049520715901,0.00944237444667367,0.00308666225180429,0.000535956809176927,0,490,0,0,240100
"491",2016-10-19,511672,2957320,3397,725,2777,600,1179,201,0.00918940121461323,0.00196123517238581,0.0434184399380853,0.00938100970934505,0.00318937416309361,0.000543735544344204,0,491,0,0,241081
"492",2016-10-20,534960,3465168,4126,975,3386,837,1362,163,0.00952565647610736,0.00225097311299192,0.0506355615373112,0.0125168236877524,0.0031444362870718,0.000376316530684804,0,492,0,0,242064
"493",2016-10-21,483040,2585560,3267,590,2700,526,1405,161,0.0101084484599081,0.0018255232908925,0.0447167936402782,0.00871149387214309,0.0043472207181423,0.000498151270904562,0,493,0,0,243049
"494",2016-10-22,453880,2513368,2779,623,2293,524,1088,195,0.0088455013352601,0.00198299652100289,0.0404159689785846,0.00923592138891337,0.00346308220682367,0.000620681094053875,0,494,0,0,244036
"495",2016-10-23,461744,2717376,2839,568,2320,507,984,156,0.00835806307261122,0.00167220141783839,0.0401954329671853,0.00878408815274265,0.00289691231541016,0.000459266586589416,0,495,0,0,245025
"496",2016-10-24,502360,2915976,3235,752,2604,641,1152,233,0.00887524451504402,0.00206311711756201,0.0414682697667012,0.0102078190938769,0.00316051983966946,0.000639237085627591,0,496,0,0,246016
"497",2016-10-25,501968,2931832,3578,733,2779,631,1356,221,0.00976317879059919,0.00200011460411101,0.0442896758359099,0.0100564179389921,0.00370007558413988,0.000603035917474125,0,497,0,0,247009
"498",2016-10-26,511448,3018256,3709,738,2953,643,1299,175,0.00983084271181769,0.0019560965007607,0.0461904240509299,0.0100577184777338,0.00344304790581051,0.000463844021183094,0,498,0,0,248004
"499",2016-10-27,515936,3050736,4182,718,3250,620,1629,193,0.0109665339773746,0.00188282434140483,0.0503938472988898,0.00961359548471128,0.00427175606148811,0.000506107378678457,0,499,0,0,249001
"500",2016-10-28,507808,2992416,3906,735,3130,603,1237,204,0.0104423983831125,0.00196496743768246,0.0493099754237822,0.00949965341231332,0.00330702683049416,0.000545378717397581,0,500,0,0,250000
"501",2016-10-29,460536,2653960,2988,635,2460,549,937,165,0.00900691796409893,0.00191412078554311,0.0427328156756475,0.00953671374224816,0.00282445854496677,0.000497369967897029,0,501,0,0,251001
"502",2016-10-30,456008,2717536,3105,745,2514,642,996,178,0.00914063327955913,0.00219316321844494,0.0441044893949229,0.0112629602989421,0.00293206787324989,0.000524004097829799,0,502,0,0,252004
"503",2016-10-31,515576,3116392,4338,846,3499,734,1225,228,0.0111359546552552,0.0021717421941784,0.0542926746008348,0.0113892035315841,0.00314466216060111,0.000585292222544532,0,503,0,0,253009
"504",2016-11-01,511240,3037032,3613,733,2903,608,1329,194,0.00951718651630934,0.00193083247064898,0.0454268054142868,0.00951412252562397,0.00350078629398702,0.000511025237797955,0,504,0,0,254016
"505",2016-11-02,518032,3187504,3958,947,3128,828,1390,255,0.00993379145563425,0.00237678133109794,0.0483058961608549,0.0127868548661087,0.00348862307310046,0.000639999196863753,0,505,0,0,255025
"506",2016-11-03,550480,3737672,3882,888,3094,733,1297,209,0.00830891528202582,0.00190064831799045,0.0449643947100712,0.0106525214358378,0.00277605953652434,0.000447337273040545,0,506,0,0,256036
"507",2016-11-04,507384,3031952,3762,864,2822,722,1161,244,0.00992627851628258,0.00227971946785437,0.0444948993267427,0.0113838828185359,0.00306337303492931,0.000643809664532948,0,507,0,0,257049
"508",2016-11-05,466040,2874280,3334,745,2667,625,1105,214,0.00927954131121533,0.00207356277050253,0.0457814779847223,0.0107286928160673,0.00307555283410106,0.000595627426694685,0,508,0,0,258064
"509",2016-11-06,464720,3075088,3752,745,2938,634,1271,173,0.00976102147320662,0.00193815591618841,0.0505766913410226,0.010914098812188,0.0033065720395644,0.000450068420806169,0,509,0,0,259081
"510",2016-11-07,507784,3143960,3660,807,2915,666,1344,283,0.00931309558645784,0.00205346123996489,0.0459250389929576,0.0104926504182881,0.00341989083830583,0.000720110942887314,0,510,0,0,260100
"511",2016-11-08,553936,3647744,5309,896,4119,748,2600,269,0.0116433609376097,0.00196505017895993,0.0594870165506484,0.010802692007741,0.0057021545371605,0.000589953680960067,0,511,0,0,261121
"512",2016-11-09,640376,6221856,9485,2267,7086,1960,4828,810,0.0121957178051051,0.00291488584756703,0.0885229927417642,0.0244856147013629,0.00620779394444359,0.00104148987054667,1,512,1,1,262144
"513",2016-11-10,533896,3387272,4357,926,3500,779,1758,260,0.0102902866967873,0.00218701066817191,0.0524446708722298,0.0116726853169906,0.004152013773916,0.000614063470545029,1,513,2,4,263169
"514",2016-11-11,530968,3254160,3667,809,2955,690,1255,210,0.00901492243774123,0.00198883890159058,0.0445224570972262,0.0103961067333625,0.00308528160877154,0.000516262261228704,1,514,3,9,264196
"515",2016-11-12,465976,2846112,3379,706,2606,577,1164,177,0.00949786937407945,0.0019844616093815,0.0447405016567377,0.00990608958401291,0.00327183188855533,0.000497520828414342,1,515,4,16,265225
"516",2016-11-13,469824,3070488,3604,750,2778,626,1124,176,0.00939003832615532,0.0019540867770856,0.0473028197793216,0.0106593107206103,0.00292852471659228,0.000458559030356087,1,516,5,25,266256
"517",2016-11-14,505512,3220664,4140,963,3214,808,1361,280,0.0102835936937228,0.00239205331571378,0.0508632831663739,0.0127870357182421,0.00338066932781563,0.000695508752232459,1,517,6,36,267289
"518",2016-11-15,506760,3244568,4535,959,3424,782,1732,283,0.0111817659546664,0.00236456748633408,0.054053200726182,0.0123450943247297,0.00427052230065759,0.000697781646123613,1,518,7,49,268324
"519",2016-11-16,518016,3290368,4385,957,3327,784,1595,300,0.0106614214580254,0.00232679141056563,0.051380652335063,0.0121077341240425,0.00387798568427604,0.000729401696102077,1,519,8,64,269361
"520",2016-11-17,511968,3198768,4586,996,3521,849,1519,258,0.0114694157250541,0.0024909590192224,0.0550190636914807,0.0132664541533846,0.00379896260060123,0.000645248420641947,1,520,9,81,270400
"521",2016-11-18,505224,3104104,3981,903,3115,755,1369,219,0.0102599655166193,0.00232724161303874,0.0493246559941729,0.0119550931863886,0.00352823230149505,0.000564414078909727,1,521,10,100,271441
"522",2016-11-19,469152,3053840,3329,733,2681,635,1060,176,0.00872082361878815,0.00192020538076651,0.0457165268399154,0.0108280472000546,0.00277683179210437,0.000461058863594687,1,522,11,121,272484
"523",2016-11-20,464552,3060544,3693,810,2922,685,1230,245,0.00965318583885741,0.0021172706551515,0.0503194475537722,0.0117963112848508,0.00321511469856339,0.000640409025323603,1,523,12,144,273529
"524",2016-11-21,500368,3339480,4618,952,3564,798,1608,281,0.0110628001964378,0.00228059458358786,0.0569820612029546,0.0127586096632878,0.0038520967336232,0.000673158695365746,1,524,13,169,274576
"525",2016-11-22,501016,3247696,4061,890,3202,761,1615,249,0.0100033993329425,0.00219232341943335,0.0511281076851837,0.0121513085410446,0.0039782048566122,0.00061335790049315,1,525,14,196,275625
"526",2016-11-23,501592,3224744,3705,774,2914,635,1433,235,0.00919142728849174,0.00192015242140151,0.0464760203512018,0.0101277532337039,0.0035550108783829,0.000582992014249813,1,526,15,225,276676
"527",2016-11-24,502304,3210512,3892,727,2992,607,1460,202,0.00969814160482814,0.00181154906133352,0.0476524176594254,0.00966745237943556,0.00363804900900542,0.000503346506725407,1,527,16,256,277729
"528",2016-11-25,467264,2930984,3437,730,2681,614,1230,225,0.00938114981180382,0.00199250490620215,0.0459012464046021,0.0105122585947131,0.00335723429401184,0.000614128224514361,1,528,17,289,278784
"529",2016-11-26,461728,3121048,7423,762,4930,634,1345,244,0.0190269422322246,0.00195319008230569,0.0854182549033197,0.010984822233003,0.00344755992217999,0.000625430944990273,1,529,18,324,279841
"530",2016-11-27,456760,3168832,4939,900,3804,746,1551,325,0.0124689475491285,0.00227213055157231,0.0666257991067519,0.0130659427270339,0.00391563831720962,0.00082049158806778,1,530,19,361,280900
"531",2016-11-28,497128,3338928,4378,954,3305,777,1486,316,0.0104895942649856,0.0022857635744167,0.0531854974976264,0.0125038219532998,0.00356042418404949,0.000757129234293162,1,531,20,400,281961
"532",2016-11-29,513496,3517320,4571,1031,3426,808,1619,362,0.010396551920212,0.00234496719092946,0.0533752940626607,0.012588218798199,0.00368234906121706,0.000823354144632846,1,532,21,441,283024
"533",2016-11-30,512912,3280624,4286,915,3300,758,1626,349,0.0104516701700652,0.00223128282912031,0.0514708176061391,0.0118226908319556,0.0039650993225679,0.000851057603675398,1,533,22,484,284089
"534",2016-12-01,497400,2835904,3528,743,2770,602,1331,262,0.00995238202703618,0.0020959806819977,0.044551668677121,0.00968234821069562,0.00375471101983706,0.000739094130125702,1,534,23,529,285156
"535",2016-12-02,485552,2717152,3456,637,2636,541,1048,184,0.0101753600829103,0.00187549316342994,0.0434309816456322,0.00891356641513164,0.0030855837288455,0.000541743708117912,1,535,24,576,286225
"536",2016-12-03,445264,2385760,2806,651,2364,578,1007,206,0.00940916102206425,0.00218295218295218,0.0424736785367782,0.0103848503359805,0.00337670176379854,0.000690765206894239,1,536,25,625,287296
"537",2016-12-04,446688,2484112,2628,545,2186,498,1018,180,0.0084633865139736,0.00175515435696941,0.039150368937603,0.00891897700408339,0.00327843511081626,0.000579684007806411,1,537,26,676,288369
"538",2016-12-05,484576,2623304,3109,686,2546,573,1027,212,0.00948117336000708,0.00209201830973459,0.0420326223337516,0.00945981641682626,0.00313192828585631,0.000646512947031682,1,538,27,729,289444
"539",2016-12-06,488480,2668600,3335,739,2691,608,1119,221,0.0099977516300682,0.00221539383946639,0.0440714051752375,0.00995741893219784,0.00335456793824477,0.000662519673236903,1,539,28,784,290521
"540",2016-12-07,495192,2700888,3213,658,2655,566,1112,183,0.00951687000719763,0.00194898862892501,0.0428924538360878,0.00914392801176109,0.0032937315431073,0.000542043949989781,1,540,29,841,291600
