date,hillary_tpd,hillary_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,slope_change2,date_num2
2016-04-23,1257728,531488,1132,66,1082,61,967,21,0.007200284958273967,4.1980460004070833e-4,0.016286350773676923,9.181768920464809e-4,0.0061507734581721955,1.3357419092204357e-4,0,312,0,0,97344
2016-04-24,1404296,531504,806,146,750,138,601,69,0.004591624557785538,8.317334806906806e-4,0.011288720310665582,0.0020771245371624674,0.0034237796020212263,3.930795216962806e-4,0,313,0,0,97969
2016-04-25,1297176,510216,443,88,396,76,293,15,0.002732088783634603,5.427174107445712e-4,0.006209134954607461,0.0011916521630054723,0.0018070022880472658,9.250864955873373e-5,0,314,0,0,98596
2016-04-26,1769016,584016,488,107,451,92,290,24,0.002206876591280124,4.8388482636674854e-4,0.006177912933892222,0.001260239445494644,0.001311463548096795,1.0853491432525201e-4,0,315,0,0,99225
2016-04-27,2574496,1019720,658,204,599,180,386,48,0.0020446720445477483,6.339104818962624e-4,0.004699329227631115,0.001412152355548582,0.0011994580686860651,1.4915540750500293e-4,0,316,0,0,99856
2016-04-28,1194984,513472,275,80,252,78,145,20,0.0018410288338588634,5.355720243953057e-4,0.00392621214009722,0.0012152561386015205,9.707242942164916e-4,1.3389300609882644e-4,0,317,0,0,100489
2016-04-29,1176688,512816,263,68,245,66,128,9,0.0017880695647444352,4.623145642685232e-4,0.003822033633895978,0.001029609060559733,8.70239179799573e-4,6.118869232965748e-5,0,318,0,0,101124
2016-04-30,1027928,411760,274,108,260,105,162,60,0.0021324450739740528,8.405257955810135e-4,0.005051486302700602,0.002040023314552166,0.0012607886933715202,4.6695877532278526e-4,0,319,0,0,101761
2016-05-01,1049512,452624,277,78,246,70,163,30,0.0021114575154929146,5.945620440738172e-4,0.004347979780126551,0.0012372300187351974,0.0012424822203081051,2.2867770925916046e-4,0,320,0,0,102400
2016-05-02,1417320,576960,306,111,269,103,155,38,0.0017272034544069089,6.265345864025062e-4,0.003729894620077648,0.0014281752634498059,8.748906386701663e-4,2.1448931786752465e-4,0,321,0,0,103041
2016-05-03,1506584,572544,666,273,592,224,333,140,0.0035364772226440743,0.0014496370597324808,0.008271853342275877,0.003129890453834116,0.0017682386113220371,7.434036203756312e-4,0,322,0,0,103684
2016-05-04,2754136,1209496,750,231,696,198,416,57,0.0021785416551688076,6.709908297919929e-4,0.004603570412800042,0.001309636410537943,0.0012083644380669655,1.655691657928294e-4,0,323,0,0,104329
2016-05-05,2575064,1175016,538,278,500,259,238,120,0.0016714147687203113,8.636678544688599e-4,0.0034042089639630436,0.0017633802433328566,7.39399098430175e-4,3.728062681160546e-4,0,324,0,0,104976
2016-05-06,2104992,991016,460,200,429,185,191,51,0.0017482251714020767,7.600979006095986e-4,0.003463112603631021,0.0014934168570436804,7.258934950821666e-4,1.9382496465544764e-4,0,325,0,0,105625
2016-05-07,1743296,698864,661,130,635,120,434,16,0.0030333345570689087,5.965710929182422e-4,0.007268939307218571,0.0013736578218365805,0.0019916296486655162,7.342413451301442e-5,0,326,0,0,106276
2016-05-08,1370720,546064,268,95,258,94,140,36,0.0015641414730944321,5.54453134119295e-4,0.003779776729467608,0.0013771279556975006,8.170888292284347e-4,2.1010855608731178e-4,0,327,0,0,106929
2016-05-09,1570064,639064,718,296,684,288,515,207,0.0036584495918637714,0.00150821877324746,0.008562522689433296,0.0036052727113403352,0.0026240968521028443,0.0010547340745345412,0,328,0,0,107584
2016-05-10,2013152,779312,1303,404,1224,390,733,285,0.005177949802101381,0.001605442609400582,0.012564929065637383,0.00400353131993348,0.0029128451304223425,0.0011325523358395194,0,329,0,0,108241
2016-05-11,1998592,830456,655,173,626,161,406,62,0.002621845779428718,6.924875112078903e-4,0.006030421840530985,0.0015509551379001415,0.0016251441014474188,2.481747149993595e-4,0,330,0,0,108900
2016-05-12,1605536,647576,500,206,466,185,283,89,0.0024913798258027224,0.0010264484882307218,0.005756853249657183,0.002285446032589225,0.001410120981404341,4.4346560899288464e-4,0,331,0,0,109561
2016-05-13,1358040,514784,377,125,358,117,203,42,0.0022208476922623782,7.363553356307621e-4,0.005563498477031143,0.001818238329085597,0.0011958410650643576,2.4741539277193603e-4,0,332,0,0,110224
2016-05-14,1287624,531448,393,113,373,110,239,37,0.002441706585152187,7.020683056544458e-4,0.005614848489410065,0.001655853441917177,0.0014849055314284296,2.2988077264791585e-4,0,333,0,0,110889
2016-05-15,1275784,493272,354,215,331,210,206,142,0.002219811504141767,0.0013481906027979658,0.005368234969752996,0.0034058288327738044,0.0012917547170994462,8.904328632433076e-4,0,334,0,0,111556
2016-05-16,1458752,597280,580,237,551,232,385,146,0.0031808011231518447,0.0012997411485982538,0.007380123225287972,0.0031074203053844092,0.002111393848988725,8.006844206554644e-4,0,335,0,0,112225
2016-05-17,1645896,661336,850,166,760,153,286,55,0.004131488259282482,8.068553541657553e-4,0.009193511316486627,0.001850798988713755,0.0013901242848879882,2.6733159324769e-4,0,336,0,0,112896
2016-05-18,1967992,774784,571,236,532,221,275,112,0.0023211476469416543,9.593534933068833e-4,0.005493143895588964,0.0022819263175284984,0.0011178907231330208,4.5528640360326664e-4,0,337,0,0,113569
2016-05-19,1671512,633520,694,173,658,161,441,59,0.0033215436084215967,8.279928591598504e-4,0.008309129940649073,0.0020330849854779645,0.0021106638779739544,2.823790675747467e-4,0,338,0,0,114244
2016-05-20,1748840,677160,440,182,414,176,188,90,0.0020127627455913634,8.325518629491548e-4,0.004891015417331207,0.002079272254710851,8.599986276617644e-4,4.1170147068914255e-4,0,339,0,0,114921
2016-05-21,375528,185992,85,37,82,37,37,12,0.0018107837498135958,7.882235146247417e-4,0.0035270334207922922,0.0015914662996257905,7.882235146247417e-4,2.5564005879721353e-4,0,340,0,0,115600
2016-05-22,1658960,665160,435,186,408,176,224,86,0.002097699763707383,8.969474851714327e-4,0.004907090023453004,0.0021167839316856094,0.0010801948208516178,4.147176544341033e-4,0,341,0,0,116281
2016-05-23,1631808,673096,381,157,362,154,212,86,0.0018678668078597482,7.696983958897125e-4,0.004302506626097912,0.0018303481227046365,0.0010393379613287837,4.216182295956387e-4,0,342,0,0,116964
2016-05-24,1819456,713480,675,269,621,243,370,95,0.00296792008160681,0.0011827711140033064,0.006963054325278915,0.0027246734316308794,0.0016268598965844736,4.177072707446621e-4,0,343,0,0,117649
2016-05-25,2106176,833120,497,143,459,126,250,23,0.0018877814579598285,5.431644838797897e-4,0.004407528327251776,0.0012099097368926445,9.49588258531101e-4,8.736211978486129e-5,0,344,0,0,118336
2016-05-26,1961480,796856,426,131,391,119,213,30,0.0017374635479331932,5.34290433754104e-4,0.0039254269278263575,0.0011946951519471523,8.687317739665966e-4,1.2235658788261925e-4,0,345,0,0,119025
2016-05-27,1554504,639592,307,131,288,123,105,32,0.0015799251722736,6.741700246509498e-4,0.003602296463995797,0.001538480781498205,5.403652869339674e-4,0.00016468275411320911,0,346,0,0,119716
2016-05-28,1290584,541760,400,110,377,105,262,35,0.002479497653775345,6.818618547882199e-4,0.005567040756054341,0.0015505020673360899,0.0016240709632228511,2.169560447053427e-4,0,347,0,0,120409
2016-05-29,1241328,463384,394,86,375,76,241,22,0.0025392160653751467,5.542451310209711e-4,0.006474112183415914,0.0013120867358389586,0.0015531753090238841,1.417836381681554e-4,0,348,0,0,121104
2016-05-30,1228456,465088,258,82,247,79,101,16,0.001680157856691652,5.340036598787422e-4,0.00424865831842576,0.0013588826200632998,6.577362152164994e-4,1.041958360739009e-4,0,349,0,0,121801
2016-05-31,1532056,590648,404,99,389,90,180,12,0.002109583461701139,5.169523829416157e-4,0.0052687895328520536,0.0012190001489889072,9.399134235302104e-4,6.266089490201402e-5,0,350,0,0,122500
2016-06-01,1740832,669728,586,181,525,144,289,35,0.002692965202845536,8.317861804010956e-4,0.006271202637488652,0.0017201012948540304,0.0013281005863862796,1.6084263156927262e-4,0,351,0,0,123201
2016-06-02,2611712,944352,2495,245,2342,224,2069,85,0.007642496569300138,7.504655949813762e-4,0.019840059638778763,0.0018975975060147063,0.006337605371495785,2.603656145853754e-4,0,352,0,0,123904
2016-06-03,2356552,905872,1009,201,962,188,668,39,0.003425343467914139,6.823528612990505e-4,0.008495681509087376,0.0016602787148736245,0.002267719956954058,1.3239682383414412e-4,0,353,0,0,124609
2016-06-04,1584176,611232,522,154,502,150,282,35,0.0026360707396147903,7.776913676258194e-4,0.006570336631589969,0.0019632479974870426,0.0014240841926654614,1.7674803809677713e-4,0,354,0,0,125316
2016-06-05,1773912,633096,684,175,618,158,429,70,0.0030847076968868806,7.892161505193043e-4,0.007809242200235035,0.0019965376498982776,0.0019347070204158944,3.156864602077217e-4,0,355,0,0,126025
2016-06-06,2305224,880424,625,208,580,186,248,53,0.002168986614749803,7.218387453887345e-4,0.005270188000327115,0.0016900947725186956,8.606538887327218e-4,1.839300649307833e-4,0,356,0,0,126736
2016-06-07,4327192,1767112,1029,342,976,321,522,115,0.0019023884311119082,6.322807030517712e-4,0.004418508843808429,0.0014532185849001082,9.650600204474403e-4,2.1260900833612188e-4,0,357,0,0,127449
2016-06-08,7282104,3100792,1906,589,1832,546,1117,134,0.0020939003342989883,6.470657381438112e-4,0.0047265343821836486,0.0014086723649957816,0.0012271178769212854,1.4721020188670746e-4,0,358,0,0,128164
2016-06-09,6092832,3435680,2022,724,1953,692,1268,225,0.0026549230308664344,9.50625259321117e-4,0.004547571368695571,0.001611325851068784,0.0016649072221259342,2.954291206453747e-4,0,359,0,0,128881
2016-06-10,5097232,2728048,1230,603,1140,556,579,185,0.001930459512143061,9.463960047335496e-4,0.00334304968241028,0.0016304698451053647,9.087285020575873e-4,2.9035366646054173e-4,0,360,0,0,129600
2016-06-11,2635376,1411240,904,604,872,584,569,388,0.002744200448057507,0.0018335144586578917,0.004943170545052578,0.0033105637595306253,0.0017272677598946034,0.001177820546290169,0,361,0,0,130321
2016-06-12,2189376,1045720,1095,411,1037,383,641,117,0.004001140050863807,0.0015017977725160045,0.007933289982021956,0.002930038633668668,0.0023422198836563477,4.275190739279137e-4,0,362,0,0,131044
2016-06-13,2400304,1174720,1676,516,1583,486,931,192,0.005585959111845833,0.0017197821609262827,0.010780441296649413,0.0033097248706074637,0.0031029402942293976,6.399189436004773e-4,0,363,0,0,131769
2016-06-14,2252016,1039496,781,298,708,267,329,53,0.0027744030237795824,0.00105860704364445,0.005448794415755328,0.0020548419618738314,0.0011687305951645103,1.8827574937300623e-4,0,364,0,0,132496
2016-06-15,2019080,949464,475,212,444,195,143,27,0.001882045287952929,8.399865285179389e-4,0.0037410581127878466,0.0016430322792649326,5.66594686688987e-4,1.069794163678507e-4,0,365,0,0,133225
2016-06-16,1658576,786744,1450,225,1331,201,1010,90,0.006993951437859948,0.0010852683265644746,0.013534262733493995,0.0020438668741039018,0.004871648932578308,4.3410733062578986e-4,0,366,0,0,133956
2016-06-17,1353248,703288,424,125,408,120,237,23,0.0025065619901156327,7.389628508595616e-4,0.0046410574330857345,0.0013650168920840396,0.0014010735652297288,1.3596916455815933e-4,0,367,0,0,134689
2016-06-18,1239792,604264,816,116,754,111,303,12,0.005265399357311549,7.485126537354653e-4,0.009982391802258616,0.0014695563528523956,0.0019551666731193623,7.743234348987573e-5,0,368,0,0,135424
2016-06-19,1182912,532064,577,128,550,123,367,35,0.0039022344857436563,8.656603365254558e-4,0.00826968184278583,0.0018494015757502856,0.0024820104961315805,2.3670399826867934e-4,0,369,0,0,136161
2016-06-20,1153488,534968,697,320,637,305,464,199,0.004834033817430264,0.002219355554630824,0.009525803412540564,0.004561020472252546,0.003218065554214695,0.0013801617355360437,0,370,0,0,136900
2016-06-21,1993520,914864,433,223,388,201,153,59,0.001737629920943858,8.948994742967214e-4,0.003392854019832456,0.0017576382937791847,6.139893254143425e-4,2.367671254865765e-4,0,371,0,0,137641
2016-06-22,1613096,671752,298,131,272,114,89,30,0.0014779033609902945,6.496823499655321e-4,0.0032392906906120117,0.0013576438923888579,4.4138724539643023e-4,1.487822175493585e-4,0,372,0,0,138384
2016-06-23,1931744,842232,529,193,500,181,311,66,0.002190766478373946,7.992777510891713e-4,0.0047492852325724975,0.0017192412541912443,0.001287955339837991,2.733281428595093e-4,0,373,0,0,139129
2016-06-24,1802680,860816,365,211,333,186,118,48,0.0016198105043601749,9.363836066301285e-4,0.003094738016022007,0.0017285924053456257,5.236647657931524e-4,2.130161759158586e-4,0,374,0,0,139876
2016-06-25,1299208,574264,327,151,303,135,128,35,0.002013534399418723,9.297972303126212e-4,0.004221055124472368,0.0018806681247649166,7.881724866226193e-4,2.1551591431087245e-4,0,375,0,0,140625
2016-06-26,1645656,696184,519,142,484,128,296,21,0.0025230060231299857,6.903022259816147e-4,0.005561748043620651,0.0014708755156682715,0.0014389398513419572,1.0208694891277398e-4,0,376,0,0,141376
2016-06-27,2155832,873928,517,207,490,189,219,26,0.0019185168417576138,7.681489095625262e-4,0.004485495372616508,0.0017301196437235103,8.126792811313684e-4,9.648247173249122e-5,0,377,0,0,142129
2016-06-28,2518168,995864,701,365,663,344,330,147,0.002227015830556182,0.0011595731500042888,0.005326028453684439,0.002763429544596451,0.0010483812041134667,4.670061727414533e-4,0,378,0,0,142884
2016-06-29,2029952,854704,742,220,694,205,243,61,0.00292420707484709,8.670155747525065e-4,0.006495816095396769,0.001918792938841985,9.576581121129958e-4,2.403997729995586e-4,0,379,0,0,143641
2016-06-30,1642952,700392,996,203,942,196,223,79,0.004849806932886658,9.884646660401522e-4,0.010759688859952713,0.0022387463020708404,0.0010858503474234183,3.846734414639016e-4,0,380,0,0,144400
2016-07-01,1419824,644040,367,178,349,174,188,90,0.002067861932183144,0.0010029412096147128,0.004335134463697907,0.0021613564374883547,0.0010592862213908204,5.071051059849671e-4,0,381,0,0,145161
2016-07-02,1850584,812336,407,170,384,158,173,48,0.0017594445861414559,7.349031440885688e-4,0.0037816863957771166,0.001556006381595793,7.478720231018965e-4,2.0750206421324297e-4,0,382,0,0,145924
2016-07-03,2046744,908048,834,163,791,153,540,40,0.003259811681382723,6.371094772966233e-4,0.006968794601166458,0.0013479463640688597,0.0021106694339888135,1.5634588399917137e-4,0,383,0,0,146689
2016-07-04,1520184,657496,799,194,771,181,578,73,0.004204754161338364,0.0010209290454313426,0.009381045664156132,0.0022022947668122695,0.003041737052883072,3.841640222499382e-4,0,384,0,0,147456
2016-07-05,4452848,1678064,1772,496,1680,434,1153,118,0.003183580486017039,8.911150796074781e-4,0.008009229683730775,0.0020690510016304503,0.002071483239490771,2.1199915200339198e-4,0,385,0,0,148225
2016-07-06,4204408,1627896,1161,650,1041,558,552,242,0.0022091100578250254,0.0012367971899967843,0.005115805923719943,0.0027421899187663095,0.001050326229043423,4.604691076603413e-4,0,386,0,0,148996
2016-07-07,3310312,1348976,3027,853,2920,780,2494,593,0.007315322543615225,0.0020614371092513334,0.01731683884665109,0.0046257309247903595,0.006027226436662164,0.0014330975448839866,0,387,0,0,149769
2016-07-08,2301080,1115496,817,358,794,338,405,68,0.0028404053748674538,0.0012446329549602793,0.005694327904358241,0.0024240337930391503,0.0014080344881533889,2.364107288751369e-4,0,388,0,0,150544
2016-07-09,1664112,746992,672,371,629,339,221,69,0.00323055178978338,0.0017835338006095742,0.006736350590100028,0.0036305609698631313,0.00106242849039007,3.317084427009721e-4,0,389,0,0,151321
2016-07-10,1407480,623832,467,164,449,158,241,34,0.0026543894051780487,9.321624463580299e-4,0.0057579604765385555,0.002026186537401095,0.0013698240827578368,1.9325319009861597e-4,0,390,0,0,152100
2016-07-11,1388616,627456,373,143,347,128,187,27,0.00214890221630746,8.238418684503131e-4,0.00442421460628315,0.0016319869441044472,0.0010773316741273327,1.5555056257453466e-4,0,391,0,0,152881
2016-07-12,3739784,1780680,868,417,820,387,380,164,0.0018567917291479937,8.920301279432181e-4,0.0036839858930296293,0.0017386616348810567,8.128811717468175e-4,3.508224004381002e-4,0,392,0,0,153664
2016-07-13,2296152,1142928,523,183,502,176,237,37,0.0018221790195074193,6.375884523324239e-4,0.003513782145506979,0.0012319236207355144,8.257293071190409e-4,1.2891132642786716e-4,0,393,0,0,154449
2016-07-14,1876120,929040,533,208,511,198,262,69,0.0022727757286314307,8.869368697098267e-4,0.004400241109101868,0.0017049857917850683,0.0011171993262691087,2.9422425004797136e-4,0,394,0,0,155236
2016-07-15,1785504,824040,1857,207,1761,188,925,14,0.008320339803215226,9.27469218775203e-4,0.01709625746322994,0.0018251541187321004,0.004144488054913346,6.272738677706687e-5,0,395,0,0,156025
2016-07-16,1622152,760464,375,177,354,165,103,28,0.0018493951245012797,8.72914498764604e-4,0.0037240421637316163,0.001735782364451177,5.079671941963515e-4,1.3808816929609556e-4,0,396,0,0,156816
2016-07-17,1438704,647312,466,248,431,234,193,93,0.002591220987777889,0.0013790188947830826,0.0053266431025533285,0.0028919593642632918,0.0010731880915045764,5.171320855436559e-4,0,397,0,0,157609
2016-07-18,1681224,776720,562,352,527,325,228,141,0.0026742420998034765,0.0016749701408021777,0.005427953445256978,0.003347409619940262,0.0010849238412014104,6.709397439008722e-4,0,398,0,0,158404
2016-07-19,2582952,1181160,1046,344,992,320,564,87,0.0032397040285688625,0.0010654475963935838,0.006718818788309797,0.0021673608994547734,0.001746838501063899,2.69459130483261e-4,0,399,0,0,159201
2016-07-20,3183288,1409832,801,410,737,383,338,152,0.002013012960184564,0.001030381165637542,0.004182058571517741,0.0021733085927968725,8.494361804524127e-4,3.819949687241619e-4,0,400,0,0,160000
2016-07-21,2704984,1255200,970,256,926,232,569,19,0.002868778521425635,7.571209293659408e-4,0.005901848311026131,0.001478648820905035,0.0016828195656610168,5.619256897637842e-5,0,401,0,0,160801
2016-07-22,4297472,1829736,1205,556,1023,514,391,138,0.002243179245844999,0.0010350271043069043,0.0044727764005299125,0.002247318738878177,7.278697801870495e-4,2.568952165366057e-4,0,402,0,0,161604
2016-07-23,4670744,1880160,924,442,832,395,410,172,0.001582617244704484,7.570528378348289e-4,0.0035401242447451278,0.001680708024848949,7.02243582606968e-4,2.9459974684975244e-4,0,403,0,0,162409
2016-07-24,2905992,1210976,805,303,755,280,436,95,0.0022161107119358894,8.34138566107546e-4,0.004987712390666701,0.001849747641571757,0.0012002785967752147,2.615285933340491e-4,0,404,0,0,163216
2016-07-25,4845488,1825968,1069,333,1003,309,594,80,0.0017649409099764566,5.497898250908887e-4,0.004394381500661567,0.0013538024762755974,9.8070617448645e-4,1.3208163966147476e-4,0,405,0,0,164025
2016-07-26,8463624,3864992,1205,448,1119,425,392,79,0.0011389919968089318,4.234592652036527e-4,0.0023161755574138314,8.796913421813033e-4,3.7052685705319614e-4,7.46725043551084e-5,0,406,0,0,164836
2016-07-27,8746688,3600584,1842,504,1762,474,1066,182,0.0016847519884097843,4.609744854280843e-4,0.0039149204684573394,0.0010531624869743353,9.749976219570196e-4,1.6646300862680822e-4,0,407,0,0,165649
2016-07-28,6645608,2773224,1434,541,1358,515,769,233,0.0017262528876214186,6.512571912156118e-4,0.003917462130718615,0.0014856354913991802,9.25724177531988e-4,2.8048599917419143e-4,0,408,0,0,166464
2016-07-29,11299928,4085048,2648,869,2454,827,1424,392,0.0018747022104919607,6.15225158956765e-4,0.0048058186831586806,0.0016195648129471185,0.0010081480165183353,2.775238921876316e-4,0,409,0,0,167281
