date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,slope_change2,date_num2
2016-12-19,3935960,2039240,792,228,747,215,293,20,0.001609772457037165,4.634193436925172e-4,0.0029305035209195585,8.434514819246386e-4,5.955345074645068e-4,4.065081962215063e-5,1,552,41,1681,304704
2016-12-20,4515944,2341144,1324,359,1267,335,511,93,0.0023454675257266254,6.359689136977783e-4,0.004329507283618607,0.0011447394948794266,9.052370888567263e-4,1.6474960716961946e-4,1,553,42,1764,305809
2016-12-21,3048656,1565440,1162,231,1127,220,568,18,0.003049212505445022,6.061687510824442e-4,0.0057594031071136545,0.0011242845461978742,0.0014904928598044515,4.723392865577488e-5,1,554,43,1849,306916
2016-12-22,3517088,1809144,1077,306,1031,295,376,34,0.002449753887306772,6.960303523824255e-4,0.004559062186315738,0.0013044843307110988,8.55252982012392e-4,7.733670582026949e-5,1,555,44,1936,308025
2016-12-23,4155416,2093568,1860,417,1764,386,840,23,0.003580868919020382,8.028077092642469e-4,0.006740645634629494,0.0014749938860357057,0.00161716660858985,4.427956190186494e-5,1,556,45,2025,309136
2016-12-24,3195336,1641088,2598,340,2520,315,1721,31,0.006504480280008111,8.512406832959038e-4,0.012284533187738865,0.0015355666484673583,0.004308780046918384,7.76131211240383e-5,1,557,46,2116,310249
2016-12-25,2685424,1548144,782,190,670,180,309,10,0.0023296134986504923,5.660186249918076e-4,0.0034622102336733535,9.301460329271695e-4,9.205250269603609e-4,2.9790453946937245e-5,1,558,47,2209,311364
2016-12-26,2226968,1243496,2716,188,2678,179,2344,18,0.009756763455963444,6.753577060828894e-4,0.017228845126964622,0.0011515919633034606,0.008420417356693046,6.466190802921281e-5,1,559,48,2304,312481
2016-12-27,3563056,1866672,4549,336,4423,301,3784,21,0.010213704191009065,7.544085751108037e-4,0.018955660126685352,0.001289996314296245,0.008496077524462147,4.7150535944425234e-5,1,560,49,2401,313600
2016-12-28,3842280,1921312,3936,512,3702,459,2881,127,0.008195134139104906,0.0010660337091518578,0.01541446678103296,0.0019111940174214286,0.005998521711067387,2.644263301997772e-4,1,561,50,2500,314721
2016-12-29,3048784,1538112,1990,393,1885,368,1224,180,0.00522175398453941,0.0010312308120221045,0.009804227520492656,0.0019140348687221736,0.00321177230003831,4.723194558879868e-4,1,562,51,2601,315844
2016-12-30,2866608,1386240,2364,212,2287,192,1728,30,0.006597344317744177,5.916400149584457e-4,0.013198291782086796,0.00110803324099723,0.00482242427286884,8.372264362619514e-5,1,563,52,2704,316969
2016-12-31,3604920,2039056,2713,455,2633,413,1906,32,0.006020660652663582,0.0010097311452126538,0.010330270478103594,0.0016203576556995003,0.004229774863242457,7.101405856440643e-5,1,564,53,2809,318096
2017-01-01,2850336,1473248,1689,253,1575,228,1170,14,0.0047404937523155164,7.10091722519731e-4,0.008552531549338604,0.0012380807576185407,0.003283823380822471,3.9293613103858635e-5,1,565,54,2916,319225
2017-01-02,3381224,1590808,2608,229,2473,210,2102,25,0.006170546523980665,5.418156265305108e-4,0.012436447390257028,0.0010560671055212193,0.004973346929987484,5.915017756883306e-5,1,566,55,3025,320356
2017-01-03,4207288,1818312,2009,256,1883,225,1318,27,0.0038200379912190466,4.8677437817425383e-4,0.008284606822151534,9.89929121074931e-4,0.00250612746263151,5.133948519806583e-5,1,567,56,3136,321489
2017-01-04,4256736,1893344,1144,332,1061,309,494,95,0.002150004134623336,6.239522488592198e-4,0.004483073334798114,0.0013056264471749456,9.284108763146223e-4,1.7854055313742736e-4,1,568,57,3249,322624
2017-01-05,4745368,2023368,1432,316,1266,255,651,34,0.0024141436449185818,5.327300222027038e-4,0.005005515556240882,0.001008219958010604,0.0010974912799175955,5.7319053021809895e-5,1,569,58,3364,323761
2017-01-06,6438288,2651800,1707,587,1579,546,564,140,0.002121060754038962,7.293864455892623e-4,0.004763556829323478,0.0016471830454785428,7.008074196121702e-4,1.7395928855621246e-4,1,570,59,3481,324900
2017-01-07,4718968,1997904,2918,1495,2382,1309,1907,990,0.004946844310027108,0.0025344524480776305,0.00953799581961896,0.005241493084752821,0.0032329102464776194,0.00167833305926211,1,571,60,3600,326041
2017-01-08,905320,483240,2175,394,1800,364,1368,82,0.019219723412715946,0.0034816418503954404,0.029798857710454433,0.006025991225891897,0.012088543277515133,7.246056642954976e-4,1,572,61,3721,327184
2017-01-09,8436048,4176176,2356,999,2187,938,608,79,0.0022342215217362443,9.473630306513192e-4,0.004189478604350008,0.0017968591362049877,5.76573295931934e-4,7.491659601747169e-5,1,573,62,3844,328329
2017-01-10,3874624,2088704,1096,300,1004,282,480,16,0.0022629292545547643,6.194149419401728e-4,0.0038454467459247458,0.0010800955999509744,9.910639071042764e-4,3.303546357014255e-5,1,574,63,3969,329476
2017-01-11,11365960,5018640,4800,1057,4480,991,2969,165,0.003378509162446463,7.439758718137316e-4,0.007141376946742543,0.0015797108379959513,0.0020897486881882392,1.1613625245909717e-4,1,575,64,4096,330625
2017-01-12,6858776,3256336,2368,615,2222,579,1208,91,0.002762008848225981,7.173291561059874e-4,0.0054588961335685264,0.001422457633364616,0.0014089977570341998,1.061413873262518e-4,1,576,65,4225,331776
2017-01-13,6072320,2754680,1538,530,1380,477,480,72,0.002026243676222597,6.982504215851602e-4,0.004007725035212802,0.0013852788708670336,6.323777403035413e-4,9.48566610455312e-5,1,577,66,4356,332929
2017-01-14,7961296,3437656,3632,758,3413,719,2390,257,0.0036496570407632124,7.616850321857144e-4,0.007942621367583027,0.0016732331565462047,0.0024016190328810787,2.582494106487185e-4,1,578,67,4489,334084
2017-01-15,9326384,3937088,3748,654,3226,603,2293,60,0.0032149651998030536,5.609891250456768e-4,0.006555098590633484,0.00122527106328332,0.0019668930638069375,5.14668922060254e-5,1,579,68,4624,335241
2017-01-16,7256480,3199616,2299,453,2125,422,1222,38,0.0025345622119815666,4.994156946618746e-4,0.0053131375765091814,0.0010551266151938232,0.0013472096663947257,4.1893590280687055e-5,1,580,69,4761,336400
2017-01-17,5522808,2664008,1562,481,1430,439,559,52,0.0022626171324442203,6.967470170970999e-4,0.004294281398554358,0.0013183143594163382,8.097330198696026e-4,7.532400184833512e-5,1,581,70,4900,337561
2017-01-18,5189080,2598200,2509,388,2304,368,1580,58,0.003868123058422688,5.981792533551227e-4,0.007094142098375799,0.001133092140712801,0.002435884588404881,8.941854818195132e-5,1,582,71,5041,338724
2017-01-19,7987648,3988384,2482,699,2344,651,1266,296,0.002485838134079018,7.000809249481199e-4,0.004701653602060383,0.001305792020026156,0.0012679577267300712,2.964577307362568e-4,1,583,72,5184,339889
2017-01-20,19396928,10229488,5428,2395,5049,2181,2977,1142,0.0022387050155571026,9.877852822879995e-4,0.003948584719000599,0.0017056572137334732,0.0012278232924306364,4.710024185273049e-4,1,584,73,5329,341056
2017-01-21,15096240,8298040,4413,1276,4255,1222,2676,441,0.002338595570817634,6.761948670662364e-4,0.0041021735253144115,0.0011781095294792505,0.001418101461026057,2.3370057709734345e-4,1,585,74,5476,342225
2017-01-22,11279192,6304480,4408,826,4228,780,2921,153,0.003126465087215467,5.858575685208657e-4,0.0053650737253508616,9.897723523589574e-4,0.0020717796097450953,1.0851841160253322e-4,1,586,75,5625,343396
2017-01-23,8309136,4641496,2722,753,2612,728,1572,278,0.0026207297605912337,7.249851248072001e-4,0.004501996770006912,0.0012547678593281132,0.0015135147625457087,2.676571908318747e-4,1,587,76,5776,344569
2017-01-24,7691712,4093800,2479,1018,2365,992,1336,508,0.002578359668172703,0.0010588019936263863,0.004621622942009869,0.0019385412086569936,0.0013895476065666525,5.283609162693559e-4,1,588,77,5929,345744
2017-01-25,10645576,5489224,4181,1328,4002,1263,2182,417,0.0031419624452448604,9.979732425939188e-4,0.00583251840332987,0.001840697337182815,0.0016397421802258516,3.133696100614941e-4,1,589,78,6084,346921
2017-01-26,10522736,5385008,3230,1192,3056,1133,1543,435,0.002455635112389021,9.062281900828834e-4,0.004540011825423473,0.0016831915570041864,0.0011730789406861485,3.307124686963543e-4,1,590,79,6241,348100
2017-01-27,9024400,4727600,2689,700,2523,662,1139,91,0.002383759585124773,6.205398696866273e-4,0.004269396734072257,0.001120230137913529,0.0010097070165329552,8.067018305926155e-5,1,591,80,6400,349281
2017-01-28,9154232,4927768,5069,1384,4895,1329,3168,537,0.004429863695829426,0.0012094952367385926,0.007946802690386398,0.0021575691063377986,0.002768555570800478,4.692911431565204e-4,1,592,81,6561,350464
2017-01-29,14207880,7591896,8714,1921,8248,1836,5969,596,0.004906572972181634,0.001081653279729277,0.00869137301143219,0.0019346945743197747,0.003360951809840736,3.3558841994724056e-4,1,593,82,6724,351649
2017-01-30,12070360,6185000,24302,18148,23736,17825,21719,17000,0.016106893249248574,0.012028141662717599,0.03070137429264349,0.023055780113177042,0.014394931054251903,0.011267269576052412,1,594,83,6889,352836
2017-01-31,11333520,6168968,54750,51872,53618,50885,52561,50791,0.038646422294221036,0.03661492634238965,0.06953253769512177,0.06598834683532157,0.037101271273179026,0.03585188008668092,1,595,84,7056,354025
2017-02-01,9146032,5770656,13913,12062,13669,11895,12449,11461,0.012169649089353722,0.010550586308904233,0.01894966534134074,0.01649032622980819,0.010889093762191078,0.01002489385560864,1,596,85,7225,355216
2017-02-02,9277744,4966288,8884,4800,8637,4691,6734,3879,0.007660482979482943,0.004138937224394206,0.013913007058793208,0.007556549277850982,0.005806584014389705,0.003344778644463568,1,597,86,7396,356409
2017-02-03,8193208,4385096,11210,2815,10904,2752,9518,2070,0.010945651568958093,0.0027486181236946504,0.01989283700972567,0.005020642649556589,0.009293551439192072,0.002021186328969068,1,598,87,7569,357604
2017-02-04,9554064,4634920,4778,2321,4572,2244,2579,1312,0.0040008105451250905,0.0019434661522049674,0.007891398341287444,0.0038732060100282206,0.0021594998735616593,0.0010985900868991456,1,599,88,7744,358801
2017-02-05,7682816,4106088,6995,4159,6825,4094,5218,3301,0.007283787611209223,0.004330703741961281,0.013297328259891166,0.007976448629449734,0.0054334244110492815,0.0034372813301789345,1,600,89,7921,360000
2017-02-06,8609952,4890832,4390,2016,4247,1953,2841,1327,0.004079000672709906,0.001873181174529196,0.006946875296473074,0.003194548493998567,0.002639735970653495,0.0012329917750993269,1,601,90,8100,361201
2017-02-07,6807536,3826984,3960,1814,3840,1776,2641,1328,0.004653666172312567,0.0021317551607512616,0.00802720889347852,0.0037125841132338157,0.0031036192831003758,0.0015606234032401738,1,602,91,8281,362404
2017-02-08,8126200,4467624,9021,7430,8795,7286,7321,6669,0.008880903743447122,0.007314611995766779,0.015748863377938696,0.013046755949023464,0.007207304767295908,0.006565430336442617,1,603,92,8464,363609
2017-02-09,7400288,3848776,10175,8703,10041,8650,8547,7996,0.010999571908552748,0.009408282488465314,0.02087105095230276,0.017979742131004766,0.009239640403184307,0.008643987909659732,1,604,93,8649,364816
2017-02-10,7112304,3959712,5800,1695,5595,1641,4321,1103,0.0065239056148331115,0.0019065551753693318,0.011303852401386767,0.0033153926346158507,0.004860309683050668,0.0012406668781311935,1,605,94,8836,366025
2017-02-11,5606640,2890840,4237,986,4089,945,2964,492,0.006045688683418233,0.0014069032432972332,0.011315742137233468,0.0026151568402263702,0.004229271007234279,7.020247420915201e-4,1,606,95,9025,367236
2017-02-12,6258640,3132824,2190,949,2073,918,829,375,0.002799330205923332,0.0012130430892334436,0.005293626453321348,0.0023442108461886146,0.001059655132744494,4.7933736402796774e-4,1,607,96,9216,368449
2017-02-13,4809584,2658824,1799,944,1662,870,777,444,0.002992358590680608,0.0015701981709852662,0.005000707079520871,0.002617698651734752,0.0012924194691266437,7.385254109295108e-4,1,608,97,9409,369664
2017-02-14,5233360,2729096,1754,691,1681,666,872,314,0.0026812602228778455,0.0010563003500619105,0.004927639042378868,0.001952294825832437,0.0013329868382836265,4.799975541525903e-4,1,609,98,9604,370881
2017-02-15,7088864,3134456,2215,998,2105,955,973,514,0.0024996952967358383,0.001126273546791136,0.005372543114339458,0.0024374245483107754,0.0010980602815909572,5.800647325156752e-4,1,610,99,9801,372100
2017-02-16,8751216,4157224,2792,819,2700,793,1485,333,0.002552331013198623,7.48695952653894e-4,0.005195774872847843,0.0015260183237660516,0.0013575256284383793,3.0441483789224265e-4,1,611,100,10000,373321
2017-02-17,7187032,3627896,2609,678,2524,652,1491,250,0.002904119530843887,7.546926185941569e-4,0.005565760429736685,0.001437747939852741,0.0016596558913331678,2.7827898915713746e-4,1,612,101,10201,374544
2017-02-18,6323168,3225432,4280,1077,4180,1042,3297,633,0.005415007160967413,0.0013626081103649311,0.010367603471410962,0.002584460004117278,0.004171326777969524,8.008643768440124e-4,1,613,102,10404,375769
2017-02-19,5147760,2795600,2621,492,2520,471,1948,231,0.004073227967115794,7.646044104620262e-4,0.007211332093289455,0.0013478323079124338,0.0030273361617480224,3.5899109515595133e-4,1,614,103,10609,376996
2017-02-20,5932696,3030040,2254,1043,2154,1023,1424,672,0.0030394276059316034,0.0014064432089559284,0.005687053636255627,0.002700954442845639,0.0019202062603578542,9.061647520789873e-4,1,615,104,10816,378225
2017-02-21,4414504,2352280,1508,407,1425,391,882,185,0.0027328098468140474,7.375687053403961e-4,0.004846361827673576,0.0013297736664002586,0.0015983675629243966,3.352585024274528e-4,1,616,105,11025,379456
2017-02-22,3864064,2088656,2168,534,1629,514,963,276,0.004488538492116073,0.0011055717503643831,0.006239419033100712,0.0019687301307635147,0.0019937557970054324,5.714191069299059e-4,1,617,106,11236,380689
2017-02-23,3294760,1874160,1313,547,1256,526,747,282,0.003188092607655793,0.001328169578360791,0.005361335211508089,0.002245272548768515,0.0018137891682550474,6.847236217509015e-4,1,618,107,11449,381924
2017-02-24,4878448,2492352,1966,502,1851,485,1046,143,0.003223976149791901,8.232126282785017e-4,0.005941375857021801,0.0015567624476799425,0.001715299619879109,2.345008084538361e-4,1,619,108,11664,383161
2017-02-25,6189448,3349592,1770,540,1638,526,657,79,0.0022877645954857365,6.979620799786992e-4,0.0039121182520139765,0.00125627240571389,8.491871973074174e-4,1.0210926725614303e-4,1,620,109,11881,384400
2017-02-26,5271616,2827616,2909,603,2778,590,1987,262,0.004414585584382474,9.150894147069892e-4,0.007859624503468646,0.0016692507044803822,0.003015394140999648,3.9760103922592235e-4,1,621,110,12100,385641
2017-02-27,4692088,2630304,1595,400,1534,387,975,161,0.0027194715870631583,6.819991440910742e-4,0.004665620399771282,0.001177050257308661,0.0016623729137219933,2.7450465549665735e-4,1,622,111,12321,386884
2017-02-28,4151208,2169936,2019,366,1954,357,1440,162,0.003890915608179595,7.053368561633144e-4,0.007203899101171647,0.0013161678501117085,0.0027750958275277945,3.1219828059687686e-4,1,623,112,12544,388129
2017-03-01,5700448,2839216,3500,494,3431,472,2752,252,0.00491189464407008,6.932788440487484e-4,0.009667457495308564,0.0013299446044260105,0.003862152588708817,3.5365641437304574e-4,1,624,113,12769,389376
2017-03-02,3594064,1961488,3152,340,3016,338,2411,215,0.007016013070440593,7.568034403394042e-4,0.012300865465401777,0.001378545267674337,0.00536662674899501,4.785668813910938e-4,1,625,114,12996,390625
2017-03-03,5928784,2538024,2134,420,1925,404,1156,53,0.0028795112117425766,5.667266677281547e-4,0.006067712519660965,0.0012734316145158596,0.001559847685461302,7.151550807045762e-5,1,626,115,13225,391876
2017-03-04,7860032,3290344,17421,694,13589,651,15991,82,0.017731225521728153,7.06358447395634e-4,0.033039706486616596,0.0015828132256080216,0.01627576070937116,8.34602200092824e-5,1,627,116,13456,393129
2017-03-05,5023408,2369576,8663,432,6491,396,7858,87,0.013796211655513547,6.879791567796206e-4,0.021914469086452597,0.0013369480447134846,0.012514213458273747,1.3855135796256247e-4,1,628,117,13689,394384
2017-03-06,4492808,2163376,2495,401,2241,383,1867,142,0.004442655906951733,7.140300676102785e-4,0.008287047651448477,0.0014163048864367545,0.0033244242798712966,2.528485526200986e-4,1,629,118,13924,395641
2017-03-07,5635296,2422936,3749,2722,3629,2702,2884,2452,0.005322169412218985,0.003864215828236884,0.011982157184506731,0.008921407746634661,0.004094194874590438,0.0034809174176476266,1,630,119,14161,396900
2017-03-08,4576672,2270456,2420,1549,2285,1480,720,376,0.004230148020220807,0.002707644331951252,0.008051246093295796,0.0052148114739946514,0.0012585564357681738,6.572461386789352e-4,1,631,120,14400,398161
2017-03-09,3536696,1744640,1346,496,1222,473,586,119,0.0030446495825482314,0.0011219511091708192,0.005603448275862069,0.0021689288334556123,0.0013255309475284276,2.691777862728377e-4,1,632,121,14641,399424
2017-03-10,2957144,1487352,971,237,903,217,513,47,0.0026268588881704783,6.411591724988705e-4,0.004856953834734481,0.0011671749525330923,0.001387825550598821,1.27149709314122e-4,1,633,122,14884,400689
2017-03-11,2957552,1658224,2133,199,1968,195,1774,47,0.005769636510194917,5.382830124373131e-4,0.009494495315470045,9.407655419291965e-4,0.004798563135998962,1.2713216876660157e-4,1,634,123,15129,401956
2017-03-12,2332896,1244928,927,264,893,261,712,185,0.003178881527509156,9.053125385786593e-4,0.005738484474604153,0.0016772054287476866,0.002441600482833354,6.344046198373181e-4,1,635,124,15376,403225
2017-03-13,3197992,1685840,921,468,867,454,417,231,0.002303945725943029,0.0011707346359840802,0.004114269444312628,0.00215441560290419,0.0010431545794986354,5.778626087870138e-4,1,636,125,15625,404496
2017-03-14,3092408,1556296,786,288,769,285,381,133,0.0020333668778505297,7.45050459059736e-4,0.003952975526506526,0.0014650169376519632,9.856396697977758e-4,3.440684411630031e-4,1,637,126,15876,405769
2017-03-15,4849360,2354568,1577,528,1529,516,787,182,0.0026015804147351404,8.710427767787915e-4,0.005195008171350328,0.0017531878459233286,0.0012983156540244487,3.002458056320834e-4,1,638,127,16129,407044
2017-03-16,4832736,2411336,1944,545,1851,531,1083,199,0.003218052879362746,9.021804625785477e-4,0.006140994038159759,0.001761679002843237,0.0017927732861881965,3.2942002211583664e-4,1,639,128,16384,408321
2017-03-17,2610784,1351952,1362,183,1334,179,970,18,0.004173459006949636,5.607511000527045e-4,0.007893771376498574,0.0010592092026935867,0.0029722872516454828,5.515584590682339e-5,1,640,129,16641,409600
2017-03-18,1874040,1176264,750,277,731,270,445,145,0.0032016392392905167,0.0011824720923779642,0.004971673025783328,0.001836322458223664,0.0018996392819790398,6.189835862628332e-4,1,641,130,16900,410881
2017-03-19,3413832,1811688,1540,771,1481,760,1026,568,0.0036088477698961166,0.0018067672925908482,0.006539757397520986,0.0033559862404564144,0.002404336241502218,0.0013310555411045416,1,642,131,17161,412164
2017-03-20,5156056,2221280,1791,563,1727,540,1073,265,0.002778868189174051,8.735358964293638e-4,0.006219837210977455,0.0019448246056327882,0.0016648383958591606,4.1116698499783555e-4,1,643,132,17424,413449
2017-03-21,3998016,1901448,1215,587,1159,577,717,382,0.002431205878115545,0.0011745825929661113,0.0048762837584830085,0.0024276235795036207,0.0014347116169620131,7.643791320494966e-4,1,644,133,17689,414736
2017-03-22,4047248,1754280,1870,247,1725,243,1383,70,0.003696338845556289,4.8823299189968095e-4,0.00786647513509816,0.0011081469320746973,0.0027337094242804,1.383656252347274e-4,1,645,134,17956,416025
2017-03-23,5348456,2280752,1525,358,1400,350,853,77,0.0022810321333857847,5.354816418046629e-4,0.0049106610451289745,0.0012276652612822436,0.0012758822359200488,1.1517342575128224e-4,1,646,135,18225,417316
2017-03-24,5525192,2478176,1089,472,1022,455,401,167,0.0015767777843738282,6.834151645770862e-4,0.003299200702452126,0.001468822230543755,5.806133071936685e-4,2.4180155187367245e-4,1,647,136,18496,418609
2017-03-25,4419784,2002280,3666,1112,3577,1099,3054,877,0.006635618392211022,0.002012768044773229,0.014291707453503005,0.004390994266536149,0.005527871950303454,0.0015874078914263684,1,648,137,18769,419904
2017-03-26,3815960,1652104,6111,447,5927,427,5593,246,0.012811455046698603,9.371167412656317e-4,0.02870037237365202,0.0020676664423062954,0.011725489785008229,5.157286764012201e-4,1,649,138,19044,421201
2017-03-27,3217840,1330208,4291,238,4186,233,3789,108,0.010668025756408026,5.917012654451433e-4,0.025175010223964973,0.001401284611128485,0.009419983591477513,2.685030952440146e-4,1,650,139,19321,422500
2017-03-28,5296640,2284072,3634,796,3497,767,2735,440,0.005488762687288546,0.0012022716288061866,0.01224830040384016,0.002686430200098771,0.004130920734654422,6.645722571290479e-4,1,651,140,19600,423801
2017-03-29,4156696,1916728,1522,361,1469,356,925,109,0.0029292495770679404,6.947825869392421e-4,0.00613128205984365,0.0014858654957823959,0.0017802600911878087,2.097819999345634e-4,1,652,141,19881,425104
2017-03-30,2109752,1046944,835,358,783,344,330,50,0.0031662489240441532,0.0013575055267159362,0.005983128037411743,0.002628602867011034,0.0012513319101012822,1.895957439547397e-4,1,653,142,20164,426409
2017-03-31,3937120,1625208,1539,478,1486,466,775,52,0.003127158938513431,9.712683382777258e-4,0.007314756018921886,0.0022938602320441443,0.0015747551509733002,1.0566099077498273e-4,1,654,143,20449,427716
2017-04-01,4244408,1748472,1786,268,1607,259,1198,53,0.0033663116269689436,5.051352273391248e-4,0.007352705676728023,0.0011850347045877772,0.002258029859523401,9.989614570512542e-5,1,655,144,20736,429025
2017-04-02,3695032,1597864,2127,220,1751,215,1701,42,0.00460510220209189,4.7631522541618045e-4,0.008766703549238234,0.0010764370434530098,0.0036827827201496494,9.093290667036172e-5,1,656,145,21025,430336
2017-04-03,4338096,1888592,1627,395,1527,381,1027,71,0.0030003946431798652,7.28430168442561e-4,0.006468310783906741,0.0016139007260435288,0.0018939184379506585,1.3093301761878944e-4,1,657,146,21316,431649
2017-04-04,3285440,1433944,925,307,870,289,513,121,0.0022523619363007696,7.475406642641473e-4,0.004853746031923144,0.0016123363255468833,0.0012491477549430212,2.9463329112691146e-4,1,658,147,21609,432964
2017-04-05,2934816,1271296,690,196,667,191,306,39,0.0018808674887965718,5.342754026146784e-4,0.004197291582762787,0.0012019230769230768,8.341238428576101e-4,1.0630990154067581e-4,1,659,148,21904,434281
2017-04-06,3287968,1496168,2009,1472,1977,1459,1600,1315,0.004888125431877683,0.0035815433726848925,0.010571005395116056,0.00780126295977457,0.0038929819268314044,0.0031995445211145607,1,660,149,22201,435600
2017-04-07,6259712,3627592,4254,1227,4048,1203,2943,438,0.005436671846883691,0.001568123261900867,0.008927134032713712,0.0026529995655520246,0.0037611954032389988,5.597701619499427e-4,1,661,150,22500,436921
2017-04-08,3568568,1669752,2973,375,2831,357,2410,102,0.006664858284891867,8.406733457229903e-4,0.013563690895414409,0.0017104336452359392,0.005402727368513084,2.2866315003665334e-4,1,662,151,22801,438244
2017-04-09,2817432,1283464,3454,186,3342,175,3095,46,0.009807512656915943,5.281405194517561e-4,0.020831125765896043,0.0010907980278371658,0.008788144665070887,1.3061539728376762e-4,1,663,152,23104,439569
2017-04-10,2420560,1138472,2227,144,2067,130,1913,30,0.007360280265723634,4.7592292692600057e-4,0.01452473139436016,9.135051191421484e-4,0.006322503883398883,9.915060977625012e-5,1,664,153,23409,440896
2017-04-11,3261184,1595832,1661,247,1564,243,1140,73,0.004074593767171677,6.059149069785698e-4,0.007840424305315346,0.00121817334155475,0.002796530339901091,1.790760656252453e-4,1,665,154,23716,442225
2017-04-12,3271888,1516096,1294,267,1221,253,781,72,0.003163922481454133,6.528340823402268e-4,0.006442863776436321,0.0013350078095318502,0.0019096008176318995,1.7604514579961172e-4,1,666,155,24025,443556
2017-04-13,4027168,1886040,2030,380,1902,360,1330,96,0.004032610509420019,7.548729032411859e-4,0.008067697397722211,0.0015270089711777056,0.0026420551613441506,1.9070473345040486e-4,1,667,156,24336,444889
2017-04-14,3043768,1450192,1540,518,1318,465,1010,302,0.0040476146670836936,0.0013614703880190605,0.007270761388836789,0.002565177576486424,0.002654604424515929,7.937530061423866e-4,1,668,157,24649,446224
2017-04-15,2820216,1313984,1539,526,1379,511,1188,376,0.004365623058659337,0.0014920842942526388,0.008395840436413228,0.003111148994203887,0.00336995464177212,0.0010665849707965631,1,669,158,24964,447561
2017-04-16,4260976,1982208,2105,1416,2000,1350,1319,1037,0.003952146174960854,0.002658545835508109,0.008071806793232597,0.005448469585432003,0.002476427935759319,0.001946971773603043,1,670,159,25281,448900
2017-04-17,4058408,1732672,3424,1041,3122,879,2114,734,0.006749444609807589,0.002052036167876665,0.014414730543345768,0.004058471539910612,0.004167151257340317,0.00144687276390151,1,671,160,25600,450241
2017-04-18,3714096,1568744,1633,517,1544,490,961,311,0.0035174104277326166,0.0011135953405620102,0.007873814975547316,0.0024988143380946797,0.002069951880619133,6.698803692742459e-4,1,672,161,25921,451584
2017-04-19,3388784,1662584,1589,513,1530,484,1139,341,0.00375119806986813,0.0012110538765527693,0.0073620340385809075,0.0023289048854072936,0.0026888701079797357,8.050085222309832e-4,1,673,162,26244,452929
2017-04-20,3002664,1575176,1253,459,1157,384,860,315,0.0033383688617840694,0.0012229140523215385,0.0058761687582847884,0.0019502582568551071,0.002291298660123144,8.392547417892911e-4,1,674,163,26569,454276
2017-04-21,3041160,1584472,1193,347,1140,326,740,184,0.0031382761840876507,9.128095858159386e-4,0.005755860627388808,0.0016459741794111857,0.0019466256296939326,4.840258322482211e-4,1,675,164,26896,455625
2017-04-22,3414968,1618920,1091,371,999,315,607,177,0.0025558072579303817,8.691150253823755e-4,0.004936624416277518,0.0015565932844118302,0.0014219752571619998,4.146451738347182e-4,1,676,165,27225,456976
2017-04-23,3643264,1608056,1300,720,1222,676,682,478,0.0028545831430277905,0.0015809998946000072,0.006079390269990597,0.003363066957867139,0.0014975582334961178,0.001049608263359449,1,677,166,27556,458329
2017-04-24,3652728,1525880,1581,604,1508,575,1020,411,0.0034626175285978043,0.001322846924271394,0.007906257372794715,0.003014653839096128,0.0022339467926437446,9.001491488005676e-4,1,678,167,27889,459684
2017-04-25,3202056,1450040,1379,497,1307,477,848,312,0.00344528640348576,0.0012417022063324313,0.007210835563156878,0.0026316515406471547,0.002118638774587328,7.7949917178213e-4,1,679,168,28224,461041
2017-04-26,3295720,1495864,1190,483,1099,437,668,271,0.0028885949049069705,0.001172429696697535,0.005877539669381708,0.002337110860345593,0.0016214969718301314,6.578228733023436e-4,1,680,169,28561,462400
2017-04-27,4287184,1794712,1851,649,1646,516,1186,400,0.003454015502950188,0.0012110513567880454,0.00733711035531049,0.0023000904880560225,0.002213107718259818,7.464106975581174e-4,1,681,170,28900,463761
2017-04-28,3304240,1648952,1698,574,1498,434,1194,409,0.0041110815195022155,0.0013897295595961554,0.007267646359627206,0.00210557978643405,0.0028908311744909572,9.902428395031837e-4,1,682,171,29241,465124
2017-04-29,3198888,1545848,1158,460,1083,445,662,273,0.0028960063622108685,0.0011503997639179615,0.005604690758729189,0.002302943109542465,0.0016555753124210663,6.827372511947902e-4,1,683,172,29584,466489
2017-04-30,3355424,1475976,1042,350,976,326,563,174,0.0024843358097218116,8.344698017299752e-4,0.005290058916947159,0.0017669664005376781,0.0013423042810685028,4.148507014314733e-4,1,684,173,29929,467856
2017-05-01,2853720,1285808,1236,675,1032,512,714,498,0.0034649510113115515,0.0018922669357890752,0.006420865323594191,0.0031855455868994437,0.002001597914301333,0.001396072494848829,1,685,174,30276,469225
2017-05-02,3691088,1770760,2525,717,2294,590,960,465,0.005472641129119652,0.001554013342407442,0.010363911540807336,0.002665522148681922,0.002080687320378165,0.0010078329208081736,1,686,175,30625,470596
2017-05-03,3261528,1569192,1576,548,1477,533,951,347,0.0038656727766862645,0.0013441552548376099,0.007529989956614615,0.0027173220357993156,0.002332648991515633,8.511348055267348e-4,1,687,176,30976,471969
2017-05-04,3147440,1709264,2568,512,2476,470,1962,211,0.006527209414635387,0.0013013750857840023,0.0115886135787099,0.002199777214052364,0.004986909996695727,5.363088732430165e-4,1,688,177,31329,473344
