date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2016-03-13,65335,469734,2886,706,2149,593,1592,365,0.006143902719411411,0.0015029782813251755,0.03289201806076376,0.009076299074003214,0.0033891521584556365,7.770355137162734e-4,0,273,0,74529,0
2016-03-14,70824,488922,3272,784,2374,597,1836,382,0.0066922740232593335,0.0016035277610743637,0.033519710832486165,0.008429345984412064,0.0037552002159853717,7.813107203193966e-4,0,274,0,75076,0
2016-03-15,72138,505546,3013,788,2251,593,1505,382,0.005959892868304764,0.00155871078002793,0.031204081066844105,0.008220355429870527,0.0029769793451041053,7.55618677627753e-4,0,275,0,75625,0
2016-03-16,72602,513767,3136,739,2288,572,1586,329,0.006103934273707731,0.0014383952258514073,0.03151428335307567,0.007878570838268917,0.003087002473884076,6.403681046077308e-4,0,276,0,76176,0
2016-03-17,73711,515223,2951,674,2177,546,1428,315,0.005727616973621131,0.0013081714131550804,0.029534262186105196,0.007407306914843104,0.0027716153976045325,6.113857494715881e-4,0,277,0,76729,0
2016-03-18,72269,503365,3057,691,2222,560,1527,287,0.006073127849572378,0.001372761316341025,0.030746239743181723,0.007748827298011595,0.0030335839798158394,5.701628043268801e-4,0,278,0,77284,0
2016-03-19,66118,471439,2677,606,1995,503,1321,229,0.005678359236295682,0.001285426110270894,0.03017332647690493,0.0076076106355304155,0.0028020592271746714,4.857468304489022e-4,0,279,0,77841,0
2016-03-20,65524,481230,3245,714,2457,573,1652,302,0.006743137377137751,0.0014836980238139767,0.03749771076246872,0.008744887369513461,0.0034328699374519462,6.275585478877045e-4,0,280,0,78400,0
2016-03-21,71846,524251,3238,778,2327,590,1643,337,0.00617643075549689,0.0014840219665770784,0.03238872031845893,0.008212009019291262,0.003133994975689126,6.428218544170636e-4,0,281,0,78961,0
2016-03-22,73057,544643,3315,853,2475,645,1723,397,0.006086555780575533,0.0015661635236292398,0.033877657171797367,0.008828722778104767,0.0031635401538255333,7.289178415953203e-4,0,282,0,79524,0
2016-03-23,73412,540848,3521,918,2619,710,1760,396,0.006510147028370263,0.0016973345561044878,0.03567536642510761,0.00967144336075846,0.0032541490400260333,7.321835340058575e-4,0,283,0,80089,0
2016-03-24,72489,534840,3525,842,2552,668,1789,357,0.0065907561139780125,0.0015743025951686486,0.03520534150008967,0.009215191270399646,0.0033449255852217486,6.674893426071349e-4,0,284,0,80656,0
2016-03-25,70802,526051,3320,775,2385,582,1682,310,0.0063111751522190816,0.0014732411876415025,0.033685489110477106,0.008220106776644727,0.0031974086162748477,5.892964750566009e-4,0,285,0,81225,0
2016-03-26,65814,490605,2904,676,2124,522,1436,252,0.005919222184853396,0.0013778905636917683,0.03227276871182423,0.0079314431579907,0.002926998298019792,5.136515119087657e-4,0,286,0,81796,0
2016-03-27,66363,487041,2731,683,2019,560,1368,294,0.005607330799665736,0.0014023460037245325,0.03042357940418607,0.008438437080903515,0.0028087984379138514,6.036452783235908e-4,0,287,0,82369,0
2016-03-28,70782,549619,3826,1045,2610,766,2071,495,0.006961185839645281,0.0019013170942052586,0.03687378146986522,0.010821960385408719,0.003768064786697694,9.006238867288067e-4,0,288,0,82944,0
2016-03-29,72423,556874,3515,968,2491,732,1808,421,0.006312020313392257,0.0017382747264192617,0.03439515071179045,0.010107286359305745,0.0032466949435599433,7.560058469240798e-4,0,289,0,83521,0
2016-03-30,73048,558859,4083,1120,2831,886,2184,587,0.00730595731660401,0.0020040833197640193,0.03875533895520753,0.012129011061220019,0.003907962473539838,0.001050354382769178,0,290,0,84100,0
2016-03-31,73831,573604,4136,967,2869,715,2217,402,0.007210549438288436,0.0016858320374334907,0.03885901586054638,0.009684278961411873,0.003865035808676369,7.008319328317097e-4,0,291,0,84681,0
2016-04-01,73975,566471,3407,829,2504,661,1707,353,0.006014429688368866,0.0014634464959371266,0.03384927340317675,0.008935451165934437,0.003013393448208293,6.231563486921661e-4,0,292,0,85264,0
2016-04-02,67540,522315,3101,711,2178,570,1510,285,0.0059370303360998635,0.0013612475230464374,0.03224755700325733,0.008439443292863488,0.002890975752180198,5.45647741305534e-4,0,293,0,85849,0
2016-04-03,66413,545218,3029,638,2184,505,1547,270,0.005555575934763709,0.0011701741321819895,0.03288512791170403,0.007603932964931564,0.002837397151231251,4.952147581334438e-4,0,294,0,86436,0
