date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-10-03,70569,381133,47,1,36,1,7,0,1.2331653254900522e-4,2.623756011680962e-6,5.101390128810101e-4,1.4170528135583613e-5,1.8366292081766732e-5,0,0,111,0,12321,0
2015-10-04,70117,390200,50,4,45,4,5,1,1.2813941568426448e-4,1.0251153254741158e-5,6.417844459974043e-4,5.7047506310880386e-5,1.2813941568426448e-5,2.5627883136852896e-6,0,112,0,12544,0
2015-10-05,74929,401886,48,4,41,4,2,0,1.1943685522760186e-4,9.953071268966822e-6,5.471846681525177e-4,5.3383870063660266e-5,4.976535634483411e-6,0,0,113,0,12769,0
2015-10-06,76044,405564,53,2,43,2,8,0,1.3068221045260428e-4,4.931404168022803e-6,5.65462100888959e-4,2.6300562832044607e-5,1.972561667209121e-5,0,0,114,0,12996,0
2015-10-07,77046,410087,61,3,59,3,1,0,1.487489240088079e-4,7.315520852892191e-6,7.657762894893959e-4,3.89377774316642e-5,2.4385069509640637e-6,0,0,115,0,13225,0
2015-10-08,77836,422457,56,1,54,1,6,1,1.3255786979503238e-4,2.3671048177684357e-6,6.937663805950974e-4,1.2847525566575878e-5,1.4202628906610614e-5,2.3671048177684357e-6,0,116,0,13456,0
2015-10-09,76161,402349,72,4,56,3,16,2,1.7894912128525235e-4,9.941617849180687e-6,7.352844631766914e-4,3.939023909875133e-5,3.976647139672275e-5,4.9708089245903435e-6,0,117,0,13689,0
2015-10-10,69918,366831,112,1,78,1,4,0,3.0531770760922603e-4,2.726050960796661e-6,0.00111559255127435,1.430246860608141e-5,1.0904203843186645e-5,0,0,118,0,13924,0
2015-10-11,70017,393384,59,6,50,6,5,0,1.4998068045472108e-4,1.5252272588615704e-5,7.141122870160104e-4,8.569347444192125e-5,1.2710227157179753e-5,0,0,119,0,14161,0
2015-10-12,74965,412437,55,3,47,3,4,1,1.3335370008025468e-4,7.27383818619571e-6,6.269592476489029e-4,4.001867538184486e-5,9.698450914927614e-6,2.4246127287319034e-6,0,120,0,14400,0
2015-10-13,76391,422997,71,5,57,4,4,0,1.6784989018834648e-4,1.1820414801996232e-5,7.461611969996466e-4,5.236218926313309e-5,9.456331841596986e-6,0,0,121,0,14641,0
2015-10-14,79669,457653,67,3,56,1,8,0,1.4639912772340617e-4,6.555184823436097e-6,7.029082830209993e-4,1.2551933625374989e-5,1.7480492862496257e-5,0,0,122,0,14884,0
2015-10-15,76798,410130,67,3,59,3,4,0,1.633628361738961e-4,7.31475385853266e-6,7.682491731555509e-4,3.906351727909581e-5,9.753005144710214e-6,0,0,123,0,15129,0
2015-10-16,75707,405433,105,5,98,5,4,0,2.589823719332171e-4,1.2332493901581766e-5,0.0012944641842894315,6.604409103517508e-5,9.865995121265412e-6,0,0,124,0,15376,0
2015-10-17,69903,380018,80,4,73,4,9,0,2.105163439626544e-4,1.052581719813272e-5,0.0010443042501752427,5.722215069453385e-5,2.368308869579862e-5,0,0,125,0,15625,0
2015-10-18,69753,395940,55,4,47,4,3,0,1.3890993584886598e-4,1.0102540789008435e-5,6.738061445385862e-4,5.734520379051797e-5,7.576905591756327e-6,0,0,126,0,15876,0
2015-10-19,75664,416581,102,6,89,6,7,0,2.4485034123015694e-4,1.440296124883276e-5,0.0011762529075914569,7.929794882639035e-5,1.6803454790304888e-5,0,0,127,0,16129,0
2015-10-20,77237,436007,95,5,78,5,2,0,2.178864100805721e-4,1.1467705793714321e-5,0.0010098786850861634,6.473581314654894e-5,4.587082317485728e-6,0,0,128,0,16384,0
2015-10-21,78222,431826,116,2,89,2,9,0,2.68626715389995e-4,4.631495092930949e-6,0.001137787323259441,2.556825445526834e-5,2.084172791818927e-5,0,0,129,0,16641,0
2015-10-22,76962,426970,220,12,198,12,10,2,5.152586832798558e-4,2.8105019087992132e-5,0.00257269821470336,1.5592110392141577e-4,2.342084923999344e-5,4.684169847998689e-6,0,130,0,16900,0
2015-10-23,76355,426863,113,2,105,2,7,0,2.6472193654638606e-4,4.68534400967055e-6,0.001375155523541353,2.6193438543644817e-5,1.6398704033846925e-5,0,0,131,0,17161,0
2015-10-24,71811,441599,304,6,162,6,4,0,6.884073559949185e-4,1.358698728937339e-5,0.0022559217947111165,8.355265906337469e-5,9.057991526248926e-6,0,0,132,0,17424,0
