date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-11-03,77621,470788,9,1,9,1,0,0,1.9116884882367434e-5,2.124098320263048e-6,1.1594800376186857e-4,1.2883111529096507e-5,0,0,0,142,0,20164,0
2015-11-04,77590,461334,63,0,13,0,3,0,1.3656049629986083e-4,0,1.6754736435107618e-4,0,6.502880776183849e-6,0,0,143,0,20449,0
2015-11-05,78005,458846,17,2,17,2,2,1,3.7049467577357106e-5,4.358760891453778e-6,2.1793474777257867e-4,2.563938209089161e-5,4.358760891453778e-6,2.179380445726889e-6,0,144,0,20736,0
2015-11-06,77219,445967,13,1,13,1,0,0,2.9150138911623507e-5,2.2423183778171926e-6,1.683523485152618e-4,1.2950180655020138e-5,0,0,0,145,0,21025,0
2015-11-07,70947,421997,3,0,2,0,1,0,7.109055277644154e-6,0,2.8190057366766742e-5,0,2.369685092548051e-6,0,0,146,0,21316,0
2015-11-08,71290,453526,3,0,3,0,0,0,6.614835753628238e-6,0,4.20816383784542e-5,0,0,0,0,147,0,21609,0
2015-11-09,76318,459866,10,0,9,0,1,0,2.1745464983277738e-5,0,1.1792761864828744e-4,0,2.174546498327774e-6,0,0,148,0,21904,0
2015-11-10,77439,459076,9,0,8,0,0,0,1.9604597060181756e-5,0,1.0330711915184855e-4,0,0,0,0,149,0,22201,0
2015-11-11,79013,480975,43,0,41,0,0,0,8.940173605696762e-5,0,5.18901952843203e-4,0,0,0,0,150,0,22500,0
2015-11-12,77815,475230,12,0,12,0,1,0,2.5250931128085348e-5,0,1.5421191287026922e-4,0,2.104244260673779e-6,0,0,151,0,22801,0
2015-11-13,78953,491097,7,0,6,0,1,0,1.4253803220137773e-5,0,7.599457905336086e-5,0,2.036257602876825e-6,0,0,152,0,23104,0
2015-11-14,77081,486762,10,0,8,0,0,0,2.0543920848381755e-5,0,1.0378692544206743e-4,0,0,0,0,153,0,23409,0
2015-11-15,72722,480113,16,5,15,5,0,0,3.332548795804321e-5,1.0414214986888503e-5,2.0626495420918018e-4,6.875498473639339e-5,0,0,0,154,0,23716,0
2015-11-16,77230,487360,5,0,5,0,0,0,1.025935653315824e-5,0,6.474168069403081e-5,0,0,0,0,155,0,24025,0
2015-11-17,78846,543228,9,0,9,0,0,0,1.6567629061830393e-5,0,1.1414656418841792e-4,0,0,0,0,156,0,24336,0
2015-11-18,80078,506692,36,2,18,2,5,0,7.104907912499112e-5,3.947171062499507e-6,2.2478083868228478e-4,2.4975648742476084e-5,9.867927656248767e-6,0,0,157,0,24649,0
