date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-10-11,70017,393384,55,5,46,3,3,0,1.398124987289773e-4,1.2710227157179753e-5,6.569833040547296e-4,4.2846737220960625e-5,7.626136294307852e-6,0,0,119,0,14161,0
2015-10-12,74965,412437,70,6,63,5,4,0,1.6972289101123322e-4,1.454767637239142e-5,8.403921830187421e-4,6.669779230307477e-5,9.698450914927614e-6,0,0,120,0,14400,0
2015-10-13,76391,422997,53,8,46,6,3,0,1.2529639690116005e-4,1.891266368319397e-5,6.021651765260305e-4,7.854328389469964e-5,7.092248881197739e-6,0,0,121,0,14641,0
2015-10-14,79669,457653,96,1,63,1,5,0,2.097659143499551e-4,2.185061607812032e-6,7.907718183986243e-4,1.2551933625374989e-5,1.092530803906016e-5,0,0,122,0,14884,0
2015-10-15,76798,410130,98,2,85,1,4,0,2.3894862604540023e-4,4.876502572355107e-6,0.001106799656241048,1.302117242636527e-5,9.753005144710214e-6,0,0,123,0,15129,0
2015-10-16,75707,405433,61,8,50,4,4,0,1.5045642559929754e-4,1.9731990242530825e-5,6.604409103517508e-4,5.283527282814007e-5,9.865995121265412e-6,0,0,124,0,15376,0
2015-10-17,69903,380018,45,5,40,4,0,0,1.184154434789931e-4,1.31572714976659e-5,5.722215069453385e-4,5.722215069453385e-5,0,0,0,125,0,15625,0
2015-10-18,69753,395940,80,8,68,8,3,0,2.020508157801687e-4,2.020508157801687e-5,9.748684644388055e-4,1.1469040758103594e-4,7.576905591756327e-6,0,0,126,0,15876,0
2015-10-19,75664,416581,67,2,63,2,3,0,1.608330672786325e-4,4.8009870829442535e-6,8.326284626770988e-4,2.6432649608796785e-5,7.20148062441638e-6,0,0,127,0,16129,0
2015-10-20,77237,436007,77,6,64,6,3,0,1.7660266922320055e-4,1.3761246952457186e-5,8.286184082758264e-4,7.768297577585872e-5,6.880623476228593e-6,0,0,128,0,16384,0
2015-10-21,78222,431826,71,7,55,5,4,0,1.644180757990487e-4,1.6210232825258322e-5,7.031269975198793e-4,6.392063613817085e-5,9.262990185861899e-6,0,0,129,0,16641,0
2015-10-22,76962,426970,64,3,49,3,14,0,1.4989343513595804e-4,7.026254771998033e-6,6.366778410124477e-4,3.898027598035394e-5,3.278918893599082e-5,0,0,130,0,16900,0
2015-10-23,76355,426863,58,2,50,2,7,0,1.3587497628044594e-4,4.68534400967055e-6,6.548359635911204e-4,2.6193438543644817e-5,1.6398704033846925e-5,0,0,131,0,17161,0
2015-10-24,71811,441599,39,3,34,3,2,1,8.831541738092705e-5,6.793493644686695e-6,4.734650680257899e-4,4.1776329531687346e-5,4.528995763124463e-6,2.2644978815622316e-6,0,132,0,17424,0
2015-10-25,70534,442204,37,5,35,4,4,2,8.367178949082324e-5,1.1306998579840978e-5,4.962145915445034e-4,5.671023903365753e-5,9.045598863872782e-6,4.522799431936391e-6,0,133,0,17689,0
2015-10-26,75652,432581,73,5,58,5,2,0,1.6875452227444108e-4,1.1558528922906924e-5,7.666684291228256e-4,6.609210595886427e-5,4.62341156916277e-6,0,0,134,0,17956,0
2015-10-27,76599,436910,83,4,74,3,5,1,1.89970474468426e-4,9.155203588839807e-6,9.66070053133853e-4,3.916500215407512e-5,1.1444004486049759e-5,2.2888008972099517e-6,0,135,0,18225,0
2015-10-28,78405,454203,447,3,430,3,2,0,9.841414521700649e-4,6.604976189060838e-6,0.005484344110707225,3.826286588865506e-5,4.403317459373892e-6,0,0,136,0,18496,0
2015-10-29,77630,446241,173,4,142,4,2,0,3.8768288884257607e-4,8.96376621601332e-6,0.0018291897462321268,5.1526471724848644e-5,4.48188310800666e-6,0,0,137,0,18769,0
2015-10-30,76332,427634,115,1,98,1,6,0,2.689215544133535e-4,2.338448299246552e-6,0.001283865220353194,1.3100665513808101e-5,1.4030689795479311e-5,0,0,138,0,19044,0
2015-10-31,72001,410792,175,4,166,3,3,0,4.260063487117568e-4,9.73728797055444e-6,0.0023055235343953555,4.16660879710004e-5,7.302965977915831e-6,0,0,139,0,19321,0
2015-11-01,70642,411445,110,1,103,1,6,0,2.673504356596872e-4,2.4304585059971564e-6,0.0014580561139265593,1.415588460122873e-5,1.4582751035982938e-5,0,0,140,0,19600,0
2015-11-02,76719,465698,64,3,59,3,3,1,1.3742811865200195e-4,6.441943061812591e-6,7.690402638199142e-4,3.910374222813123e-5,6.441943061812591e-6,2.1473143539375304e-6,0,141,0,19881,0
2015-11-03,77621,470788,55,2,52,2,6,0,1.1682540761446766e-4,4.248196640526096e-6,6.699217995130184e-4,2.5766223058193014e-5,1.274458992157829e-5,0,0,142,0,20164,0
2015-11-04,77590,461334,64,2,60,2,4,0,1.3872812322525546e-4,4.335253850789233e-6,7.732955277741977e-4,2.5776517592473258e-5,8.670507701578466e-6,0,0,143,0,20449,0
2015-11-05,78005,458846,79,2,64,2,3,0,1.7217105521242422e-4,4.358760891453778e-6,8.204602269085315e-4,2.563938209089161e-5,6.538141337180667e-6,0,0,144,0,20736,0
