date,hillary_tpd,trump_tpd,hillary_upd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-08-20,79602,393088,49828,206136,236,7,234,7,147,2,0.002964749629406296,8.793748900781388e-5,0.004696154772417115,1.404832624227342e-4,0.0018466872691640913,2.5124996859375393e-5,0,65,0,4225,0
2015-08-21,58737,334594,34247,173852,49,1,48,1,19,0,8.342271481349065e-4,1.7025043839487888e-5,0.0014015826203755074,2.9199637924489735e-5,3.2347583295026984e-4,0,0,66,0,4356,0
2015-08-22,37305,392028,22426,193249,42,3,41,3,19,1,0.0011258544431041416,8.041817450743868e-5,0.0018282350842771782,1.3377329884954963e-4,5.093151052137783e-4,2.6806058169146228e-5,0,67,0,4489,0
2015-08-23,33811,299780,20160,174616,31,4,31,4,11,3,9.168613764751117e-4,1.1830469373872408e-4,0.0015376984126984127,1.984126984126984e-4,3.2533790778149123e-4,8.872852030404306e-5,0,68,0,4624,0
2015-08-24,46322,290128,28755,168661,44,2,43,2,9,0,9.498726307154268e-4,4.317602866888304e-5,0.0014953921057207441,6.955312119631369e-5,1.9429212900997367e-4,0,0,69,0,4761,0
2015-08-25,46050,490234,28307,238574,57,4,57,4,8,1,0.001237785016286645,8.686210640608035e-5,0.002013636203059314,1.4130780372346064e-4,1.737242128121607e-4,2.171552660152009e-5,0,70,0,4900,0
2015-08-26,61269,1051509,39245,517531,32,3,32,3,6,0,5.222869640438069e-4,4.896440287910689e-5,8.153904956045356e-4,7.644285896292521e-5,9.792880575821377e-5,0,0,71,0,5041,0
2015-08-27,67194,687001,40174,407793,79,7,77,6,53,0,0.0011757002113283925,1.041759680923892e-4,0.0019166625180464978,1.4935032608154528e-4,7.887609012709468e-4,0,0,72,0,5184,0
2015-08-28,62581,536163,34515,317011,70,0,68,0,26,0,0.0011185503587350792,0,0.001970157902361292,0,4.154615618158866e-4,0,0,73,0,5329,0
2015-08-29,46841,436020,27662,267253,50,2,50,2,31,1,0.001067440917145236,4.269763668580944e-5,0.0018075338008820764,7.230135203528306e-5,6.618133686300463e-4,2.134881834290472e-5,0,74,0,5476,0
2015-08-30,39907,393799,24722,257159,29,5,27,5,7,0,7.266895532112161e-4,1.2529130227779587e-4,0.0010921446484912225,2.02249008979856e-4,1.7540782318891423e-4,0,0,75,0,5625,0
2015-08-31,45882,664218,28950,447710,54,12,52,12,15,3,0.0011769321302471558,2.615404733882568e-4,0.0017962003454231434,4.145077720207254e-4,3.2692559173532105e-4,6.53851183470642e-5,0,76,0,5776,0
2015-09-01,77933,386534,45039,237185,25,3,24,3,7,1,3.207883694968755e-4,3.849460433962506e-5,5.32871511356824e-4,6.6608938919603e-5,8.982074345912515e-5,1.283153477987502e-5,0,77,0,5929,0
2015-09-02,52054,318191,30357,191271,156,3,151,2,108,0,0.002996887847235563,5.7632458600683904e-5,0.004974141054781434,6.588266297723754e-5,0.0020747685096246206,0,0,78,0,6084,0
2015-09-03,56959,366476,33992,203184,106,4,98,4,65,1,0.0018609877280148879,7.022595200056181e-5,0.002883031301482702,1.1767474699929395e-4,0.0011411717200091294,1.7556488000140453e-5,0,79,0,6241,0
2015-09-04,54162,338103,32116,178916,153,0,139,0,24,0,0.002824858757062147,0,0.004328060779673683,0,4.4311509914700343e-4,0,0,80,0,6400,0
2015-09-05,50703,288003,29264,160448,33,2,33,2,15,0,6.508490621856695e-4,3.944539770822239e-5,0.0011276653909240023,6.83433570256971e-5,2.9584048281166794e-4,0,0,81,0,6561,0
2015-09-06,46855,271221,30185,157369,17,0,17,0,10,0,3.628214704940775e-4,0,5.631936392247806e-4,0,2.1342439440828086e-4,0,0,82,0,6724,0
2015-09-07,47394,260186,30707,145843,56,4,56,4,41,0,0.0011815841667721652,8.439886905515466e-5,0.0018236884098088383,1.3026345784348845e-4,8.650884078153353e-4,0,0,83,0,6889,0
2015-09-08,74103,235438,41031,135296,43,2,43,2,12,0,5.802734032360363e-4,2.6989460615629598e-5,0.0010479881065535814,4.8743632862957275e-5,1.6193676369377757e-4,0,0,84,0,7056,0
2015-09-09,84067,279961,44634,153343,197,3,179,3,29,0,0.002343368979504443,3.56858220229103e-5,0.00401039566249944,6.721333512568894e-5,3.4496294622146623e-4,0,0,85,0,7225,0
2015-09-10,65792,359705,40585,180867,91,3,87,3,39,1,0.0013831468871595331,4.5598249027237355e-5,0.002143649131452507,7.391893556732783e-5,5.927772373540856e-4,1.5199416342412452e-5,0,86,0,7396,0
2015-09-11,50068,279174,30697,153329,28,10,27,10,12,8,5.592394343692578e-4,1.9972836941759207e-4,8.795647783170994e-4,3.2576473271003683e-4,2.396740433011105e-4,1.5978269553407366e-4,0,87,0,7569,0
2015-09-12,36515,261369,20594,138363,18,0,18,0,4,0,4.929481035191017e-4,0,8.740409828105274e-4,0,1.0954402300424484e-4,0,0,88,0,7744,0
2015-09-13,36934,219094,21165,121043,19,1,19,1,7,1,5.144311474522121e-4,2.7075323550116425e-5,8.977084809827546e-4,4.724781478856603e-5,1.8952726485081496e-4,2.7075323550116425e-5,0,89,0,7921,0
2015-09-14,51166,277761,28461,153159,27,0,24,0,11,0,5.276941719110347e-4,0,8.43259196795615e-4,0,2.149865144822734e-4,0,0,90,0,8100,0
2015-09-15,44794,368745,26137,175044,28,2,28,2,14,0,6.250837165691833e-4,4.4648836897798814e-5,0.0010712782645292114,7.651987603780082e-5,3.125418582845917e-4,0,0,91,0,8281,0
2015-09-16,43386,445836,28299,212957,73,6,69,6,47,3,0.0016825704144193979,1.3829345871940258e-4,0.0024382487013675396,2.12021626205873e-4,0.0010832987599686534,6.914672935970129e-5,0,92,0,8464,0
2015-09-17,128572,1054329,77606,558932,69,13,67,13,31,5,5.366642814920822e-4,1.0111066173039231e-4,8.633353091255831e-4,1.675128211736206e-4,2.411100395109355e-4,3.8888716050150886e-5,0,93,0,8649,0
2015-09-18,59533,462386,34934,238661,41,5,41,5,12,1,6.886936656980162e-4,8.39870324021971e-5,0.0011736417243945725,1.4312703956031374e-4,2.0156887776527304e-4,1.679740648043942e-5,0,94,0,8836,0
2015-09-19,44477,374089,25368,190185,32,2,30,2,13,0,7.194729860377274e-4,4.496706162735796e-5,0.0011825922421948912,7.883948281299275e-5,2.9228590057782676e-4,0,0,95,0,9025,0
2015-09-20,42243,314414,24853,178744,41,0,38,0,7,0,9.705750065099544e-4,0,0.0015289904639278961,0,1.657079279407239e-4,0,0,96,0,9216,0
2015-09-21,43784,309049,26492,164727,44,2,38,2,10,0,0.0010049333089713138,4.567878677142335e-5,0.0014343952891438924,7.549448890231014e-5,2.2839393385711677e-4,0,0,97,0,9409,0
2015-09-22,60804,192200,36774,104860,42,0,40,0,4,0,6.907440299980265e-4,0,0.0010877250231141567,0,6.578514571409775e-5,0,0,98,0,9604,0
2015-09-23,69925,283563,39997,143540,97,3,90,3,63,0,0.0013872005720414731,4.290311047550948e-5,0.0022501687626571994,7.500562542190664e-5,9.00965319985699e-4,0,0,99,0,9801,0
2015-09-24,45519,291339,27963,140480,54,1,51,1,26,0,0.0011863178013576748,2.1968848173290273e-5,0.001823838643922326,3.576154203769266e-5,5.711900525055472e-4,0,0,100,0,10000,0
2015-09-25,47707,311789,28700,193143,140,2,83,2,56,0,0.0029345798310520467,4.1922569015029244e-5,0.0028919860627177702,6.968641114982578e-5,0.0011738319324208187,0,0,101,0,10201,0
2015-09-26,36023,204198,21452,112429,81,2,76,2,57,0,0.002248563417816395,5.5520084390528274e-5,0.0035427932127540555,9.323140033563304e-5,0.0015823224051300557,0,0,102,0,10404,0
2015-09-27,43024,180508,24930,101933,131,1,127,1,111,0,0.0030448121978430645,2.3242841204908887e-5,0.005094263939029282,4.0112314480545525e-5,0.0025799553737448867,0,0,103,0,10609,0
2015-09-28,47954,242208,28334,117896,93,0,90,0,72,0,0.0019393585519456146,0,0.003176395849509423,0,0.001501438878925637,0,0,104,0,10816,0
2015-09-29,44583,223591,26377,120780,27,10,24,8,12,8,6.056120045757351e-4,2.2430074243545746e-4,9.098836107214619e-4,3.0329453690715395e-4,2.6916089092254896e-4,1.7944059394836597e-4,0,105,0,11025,0
2015-09-30,64384,263662,32151,144049,51,3,50,2,22,0,7.921222664015905e-4,4.659542743538767e-5,0.001555161581288296,6.220646325153183e-5,3.4169980119284297e-4,0,0,106,0,11236,0
2015-10-01,84716,210753,40705,124284,85,2,71,2,26,0,0.0010033523773549271,2.3608291231880637e-5,0.0017442574622282274,4.9134013020513454e-5,3.069077860144483e-4,0,0,107,0,11449,0
2015-10-02,47746,177995,30092,107534,102,0,98,0,44,0,0.0021363046119046623,0,0.003256679516150472,0,9.215431659196581e-4,0,0,108,0,11664,0
2015-10-03,51006,179500,28064,93033,42,6,39,6,15,4,8.234325373485472e-4,1.1763321962122103e-4,0.0013896807297605473,2.1379703534777652e-4,2.940830490530526e-4,7.842214641414736e-5,0,109,0,11881,0
2015-10-04,69899,216946,41333,112407,70,1,70,1,56,0,0.0010014449419877252,1.430635631411036e-5,0.0016935620448552005,2.4193743497931435e-5,8.011559535901801e-4,0,0,110,0,12100,0
2015-10-05,77006,188903,40811,107893,64,4,63,4,35,1,8.311040698127419e-4,5.194400436329637e-5,0.0015437014530396216,9.801279066918233e-5,4.545100381788432e-4,1.2986001090824092e-5,0,111,0,12321,0
2015-10-06,60618,210931,31746,102433,825,4,673,4,78,0,0.01360981886568346,6.59870005608895e-5,0.0211995211995212,1.26000126000126e-4,0.0012867465109373452,0,0,112,0,12544,0
2015-10-07,77283,183839,41127,103945,256,2,187,2,81,0,0.0033125008087160177,2.5878912568093888e-5,0.004546891336591533,4.862985386728913e-5,0.0010480959590078024,0,0,113,0,12769,0
2015-10-08,66006,192513,37295,107161,198,4,169,4,82,0,0.0029997272975184073,6.060055146501833e-5,0.0045314385306341335,1.0725298297358896e-4,0.0012423113050328758,0,0,114,0,12996,0
2015-10-09,47370,197945,28099,111533,69,7,65,6,41,0,0.0014566181127295757,1.477728520160439e-4,0.0023132495818356524,2.135307306309833e-4,8.655267046654001e-4,0,0,115,0,13225,0
2015-10-10,44083,192714,26417,116052,87,1,83,1,41,0,0.0019735498945171607,2.2684481546174262e-5,0.003141916190331983,3.785441193171064e-5,9.300637433931447e-4,0,0,116,0,13456,0
2015-10-11,33678,165772,22730,110711,22,5,21,5,7,0,6.532454421283924e-4,1.4846487321099828e-4,9.238891333040035e-4,2.199736031676199e-4,2.078508224953976e-4,0,0,117,0,13689,0
2015-10-12,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,118,0,13924,0
2015-10-13,36649,94030,24630,58925,78,9,78,9,45,2,0.0021282981800321973,2.45572866926792e-4,0.003166869671132765,3.654080389768575e-4,0.00122786433463396,5.457174820595378e-5,0,119,0,14161,0
2015-10-14,412700,534172,203799,240890,885,33,872,32,702,8,0.002144414829173734,7.996123091834262e-5,0.004278725607093263,1.570174534713124e-4,0.0017009934577174703,1.938454082868912e-5,0,120,0,14400,0
2015-10-15,85022,218877,50291,121202,37,2,36,2,13,0,4.351814824398391e-4,2.352332337512644e-5,7.158338470103995e-4,3.9768547056133306e-5,1.5290160193832185e-4,0,0,121,0,14641,0
2015-10-16,69271,190415,44313,106834,38,2,33,1,20,0,5.485701087034979e-4,2.8872110984394625e-5,7.447024575181099e-4,2.2566741136912418e-5,2.8872110984394625e-4,0,0,122,0,14884,0
2015-10-17,62541,203224,36555,113612,53,5,48,5,19,1,8.474440766856942e-4,7.994755440431077e-5,0.0013130898645876078,1.367801942278758e-4,3.038007067363809e-4,1.5989510880862153e-5,0,123,0,15129,0
2015-10-18,45693,242221,26417,115416,58,6,57,6,23,0,0.001269341036920316,1.3131114175037753e-4,0.0021577014801075064,2.2712647159026385e-4,5.033593767097804e-4,0,0,124,0,15376,0
2015-10-19,63618,248925,37691,124181,59,8,54,7,26,0,9.27410481310321e-4,1.2575057373699267e-4,0.0014327027672388635,1.8572072908651932e-4,4.086893646452262e-4,0,0,125,0,15625,0
2015-10-20,58734,247694,33478,114797,36,3,34,3,9,0,6.129328838492185e-4,5.107774032076821e-5,0.0010155923292908776,8.961108787860685e-5,1.5323322096230462e-4,0,0,126,0,15876,0
2015-10-21,65567,237197,37212,110276,21,1,20,1,3,0,3.202830692268977e-4,1.5251574725090366e-5,5.374610340750295e-4,2.6873051703751478e-5,4.5754724175271096e-5,0,0,127,0,16129,0
2015-10-22,192301,185379,78059,97174,557,7,542,7,453,3,0.0028965007982277783,3.640126676408339e-5,0.006943465839941583,8.967575808042634e-5,0.002355681977732825,1.560054289889288e-5,0,128,0,16384,0
2015-10-23,178263,184628,84174,90075,163,24,146,15,82,7,9.143793159545167e-4,1.3463253731845645e-4,0.0017345023403901442,1.7820229524556275e-4,4.5999450250472617e-4,3.9267823384549793e-5,0,129,0,16641,0
2015-10-24,86317,201288,42564,91738,100,4,99,4,73,0,0.0011585203378245304,4.634081351298122e-5,0.0023259092190583593,9.3976130062964e-5,8.457198466119073e-4,0,0,130,0,16900,0
2015-10-25,98574,229268,48638,102767,77,1,74,1,35,0,7.811390427496094e-4,1.014466289285207e-5,0.0015214441383280563,2.056005592335211e-5,3.5506320124982244e-4,0,0,131,0,17161,0
