date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-09-05,288003,160448,309,213,306,212,266,184,0.0010729054905678065,7.395756294205269e-4,0.0019071599521340247,0.0013213003589948144,9.236014902622542e-4,6.388822338656195e-4,0,81,0,6561,0
2015-09-06,271221,157369,246,189,244,189,217,177,9.070094129879323e-4,6.96848695344387e-4,0.0015504959680750338,0.0012009989260909073,8.00085539099111e-4,6.526043337352196e-4,0,82,0,6724,0
2015-09-07,260186,145843,93,62,90,61,65,51,3.574366030455136e-4,2.3829106869700906e-4,6.171019520991751e-4,4.182579897561076e-4,2.4982128169847727e-4,1.9601362102495906e-4,0,83,0,6889,0
2015-09-08,235438,135296,92,37,91,37,51,23,3.907610496181585e-4,1.5715390038991157e-4,6.725993377483443e-4,2.7347445600756857e-4,2.166175383752835e-4,9.769026240453962e-5,0,84,0,7056,0
2015-09-09,279961,153343,69,17,68,17,41,13,2.4646290018966925e-4,6.072274352499098e-5,4.4345030421995133e-4,1.1086257605498783e-4,1.4644896967791943e-4,4.6435039166169574e-5,0,85,0,7225,0
2015-09-10,359705,180867,151,36,150,36,81,19,4.1978843774759874e-4,1.0008201164843414e-4,8.293386853323161e-4,1.9904128447975584e-4,2.251845262089768e-4,5.282106170334024e-5,0,86,0,7396,0
2015-09-11,279174,153329,66,15,64,15,24,4,2.364117002299641e-4,5.372993187044639e-5,4.1740310052240605e-4,9.782885168493892e-5,8.596789099271422e-5,1.4327981832119037e-5,0,87,0,7569,0
2015-09-12,261369,138363,98,9,97,9,54,3,3.7494882713711266e-4,3.443407596157157e-5,7.010544726552619e-4,6.504629127729234e-5,2.0660445576942943e-4,1.1478025320523856e-5,0,88,0,7744,0
2015-09-13,219094,121043,111,16,109,16,84,5,5.066318566460059e-4,7.302801537239724e-5,9.00506431598688e-4,1.3218443032641294e-4,3.8339708070508547e-4,2.2821254803874137e-5,0,89,0,7921,0
2015-09-14,277761,153159,42,6,40,6,22,2,1.512091330316351e-4,2.1601304718805017e-5,2.611665001730228e-4,3.917497502595342e-5,7.920478396895172e-5,7.200434906268338e-6,0,90,0,8100,0
2015-09-15,368745,175044,59,13,57,13,37,9,1.6000216952094266e-4,3.5254715318173806e-5,3.256324124220196e-4,7.426704142958342e-5,1.0034034359787929e-4,2.4407110604889558e-5,0,91,0,8281,0
2015-09-16,445836,212957,309,29,303,28,246,9,6.930799666244987e-4,6.504633990974259e-5,0.0014228224477241885,1.314819423639514e-4,5.517724006136786e-4,2.0186795144402876e-5,0,92,0,8464,0
2015-09-17,1054329,558932,515,42,511,42,403,16,4.884623300696461e-4,3.983576284063134e-5,9.142435931383424e-4,7.514330902506924e-5,3.82233629161296e-4,1.5175528701192892e-5,0,93,0,8649,0
2015-09-18,462386,238661,133,34,126,32,89,18,2.8763846656256896e-4,7.353163806862665e-5,5.279454959126124e-4,1.3408139578733013e-4,1.924798761208168e-4,3.892851427162587e-5,0,94,0,8836,0
2015-09-19,374089,190185,84,16,80,15,46,4,2.2454549585793754e-4,4.277057063960715e-5,4.206430580750322e-4,7.887057338906853e-5,1.2296539058887057e-4,1.0692642659901788e-5,0,95,0,9025,0
2015-09-20,314414,178744,82,15,81,15,49,8,2.6080263601493573e-4,4.770779927102483e-5,4.531620641811753e-4,8.391890077429172e-5,1.558454776186811e-4,2.5444159611213243e-5,0,96,0,9216,0
2015-09-21,309049,164727,82,8,82,8,59,1,2.653300932861779e-4,2.5885862759627114e-5,4.977933186423597e-4,4.856520181876681e-5,1.9090823785224996e-4,3.2357328449533893e-6,0,97,0,9409,0
2015-09-22,192200,104860,32,17,32,17,16,7,1.6649323621227888e-4,8.844953173777315e-5,3.0516879649055887e-4,1.6212092313560938e-4,8.324661810613944e-5,3.6420395421436006e-5,0,98,0,9604,0
