date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-09-09,279961,153343,12,3,12,3,3,0,4.286311307646422e-5,1.0715778269116055e-5,7.825593603881494e-5,1.9563984009703735e-5,1.0715778269116055e-5,0,0,85,0,7225,0
2015-09-10,359705,180867,29,10,29,10,8,3,8.062162049457194e-5,2.7800558791231705e-5,1.603388124975811e-4,5.5289245688821066e-5,2.2240447032985364e-5,8.340167637369511e-6,0,86,0,7396,0
2015-09-11,279174,153329,22,12,20,11,3,2,7.88039000766547e-5,4.298394549635711e-5,1.304384689132519e-4,7.174115790228854e-5,1.0745986374089277e-5,7.1639909160595185e-6,0,87,0,7569,0
2015-09-12,261369,138363,12,5,12,5,3,1,4.5912101282095426e-5,1.9130042200873094e-5,8.672838836972311e-5,3.6136828487384634e-5,1.1478025320523856e-5,3.826008440174619e-6,0,88,0,7744,0
2015-09-13,219094,121043,8,3,7,3,0,0,3.651400768619862e-5,1.3692752882324481e-5,5.783068826780566e-5,2.4784580686202423e-5,0,0,0,89,0,7921,0
2015-09-14,277761,153159,33,23,30,20,12,11,1.1880717595342758e-4,8.28050014220859e-5,1.9587487512976712e-4,1.305832500865114e-4,4.3202609437610035e-5,3.960239198447586e-5,0,90,0,8100,0
2015-09-15,368745,175044,38,21,35,20,9,5,1.0305224477620036e-4,5.69499247447423e-5,1.999497269258015e-4,1.1425698681474371e-4,2.4407110604889558e-5,1.355950589160531e-5,0,91,0,8281,0
2015-09-16,445836,212957,47,17,46,16,18,1,1.0541993019854834e-4,3.813061305053876e-5,2.1600604816934875e-4,7.513253849368652e-5,4.037359028880575e-5,2.2429772382669862e-6,0,92,0,8464,0
2015-09-17,1054329,558932,77,36,74,36,20,10,7.303223187449079e-5,3.4144939577684004e-5,1.3239535399655057e-4,6.440855059291649e-5,1.8969410876491116e-5,9.484705438245558e-6,0,93,0,8649,0
2015-09-18,462386,238661,23,11,23,11,3,0,4.9741990458188614e-5,2.3789647610438033e-5,9.637100322214354e-5,4.6090479801894735e-5,6.488085711937645e-6,0,0,94,0,8836,0
2015-09-19,374089,190185,18,12,18,12,6,4,4.811689196955805e-5,3.2077927979705365e-5,9.464468806688225e-5,6.309645871125483e-5,1.6038963989852682e-5,1.0692642659901788e-5,0,95,0,9025,0
2015-09-20,314414,178744,40,24,24,10,8,3,1.272207980560662e-4,7.633247883363972e-5,1.3427024123886675e-4,5.594593384952782e-5,2.5444159611213243e-5,9.541559854204965e-6,0,96,0,9216,0
